year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,partido_1,partido_2,partido_3,partido_4,partido_5,partido_7,partido_8,partido_99
2012,25072,Cervera,Lleida,5916,CiU,45.91,#1e4a8e,Nacionalismo/independentismo,68.84,#18a1cd,45.91,7.74,16.35,11.8,4.2,3.64,2.94,2.64
2012,25073,Cervià de les Garrigues,Lleida,624,CiU,51.51,#1e4a8e,Nacionalismo/independentismo,78.89,#18a1cd,51.51,5.8,21.35,3.71,7.19,2.09,3.94,1.61
2012,25074,Ciutadilla,Lleida,179,CiU,54.86,#1e4a8e,Nacionalismo/independentismo,81.94,#18a1cd,54.86,6.94,22.22,6.25,0.69,4.17,0.69,2.77
2012,25075,Clariana de Cardener,Lleida,117,CiU,54.95,#1e4a8e,Nacionalismo/independentismo,93.41,#18a1cd,54.95,2.2,23.08,2.2,0,15.38,0,2.2
2012,25076,El Cogul,Lleida,159,CiU,45.83,#1e4a8e,Nacionalismo/independentismo,85.42,#18a1cd,45.83,7.29,34.38,4.17,1.04,4.17,1.04,0
2012,25077,Coll de Nargó,Lleida,466,CiU,51.24,#1e4a8e,Nacionalismo/independentismo,81.05,#18a1cd,51.24,2.48,21.43,3.11,8.07,6.52,1.86,1.55
2012,25078,Corbins,Lleida,1017,CiU,49.67,#1e4a8e,Nacionalismo/independentismo,78.49,#18a1cd,49.67,4.38,23.9,5.98,5.44,3.19,1.73,1.7200000000000002
2012,25079,Cubells,Lleida,307,CiU,55.74,#1e4a8e,Nacionalismo/independentismo,77.87,#18a1cd,55.74,2.87,20.08,9.84,3.69,1.64,0.41,3.28
2012,25081,L'Espluga Calba,Lleida,337,CiU,59.32,#1e4a8e,Nacionalismo/independentismo,84.33,#18a1cd,59.32,4.24,17.8,2.12,5.51,6.36,0.85,2.11
2012,25082,Espot,Lleida,267,CiU,60.41,#1e4a8e,Nacionalismo/independentismo,79.7,#18a1cd,60.41,8.12,18.78,4.06,2.03,0,0.51,1.02
2012,25085,Estaràs,Lleida,152,CiU,45.08,#1e4a8e,Nacionalismo/independentismo,77.05,#18a1cd,45.08,1.64,22.95,16.39,0,9.02,0,0.82
2012,25086,Esterri d'Àneu,Lleida,559,CiU,48.88,#1e4a8e,Nacionalismo/independentismo,84.08,#18a1cd,48.88,6.5,30.94,2.24,5.16,2.69,1.57,0.88
2012,25087,Esterri de Cardós,Lleida,65,CiU,44.9,#1e4a8e,Nacionalismo/independentismo,91.83,#18a1cd,44.9,8.16,36.73,0,0,8.16,2.04,0
2012,25088,Estamariu,Lleida,104,CiU,82.89,#1e4a8e,Nacionalismo/independentismo,97.37,#18a1cd,82.89,0,13.16,1.32,0,0,1.32,0
2012,25089,Farrera,Lleida,104,CiU,42.03,#1e4a8e,Nacionalismo/independentismo,81.16,#18a1cd,42.03,1.45,24.64,0,14.49,14.49,0,2.9
2012,25092,La Floresta,Lleida,136,CiU,50.45,#1e4a8e,Nacionalismo/independentismo,84.69,#18a1cd,50.45,3.6,28.83,0.9,2.7,5.41,0,2.7
2012,25093,Fondarella,Lleida,651,CiU,50.73,#1e4a8e,Nacionalismo/independentismo,72.11,#18a1cd,50.73,9.85,16.98,7.76,2.94,0.63,3.77,1.89
2012,25094,Foradada,Lleida,160,CiU,60.5,#1e4a8e,Nacionalismo/independentismo,79.83,#18a1cd,60.5,0.84,15.97,10.92,4.2,1.68,1.68,2.52
2012,25096,La Fuliola,Lleida,962,CiU,48.8,#1e4a8e,Nacionalismo/independentismo,72,#18a1cd,48.8,7.93,19.46,11.83,4.79,2.69,1.05,1.05
2012,25097,Fulleda,Lleida,99,ERC,40,#e5ab4b,Nacionalismo/independentismo,72,#18a1cd,28,0,40,14.67,8,2.67,1.33,2.67
2012,25098,Gavet de la Conca,Lleida,255,CiU,58.29,#1e4a8e,Nacionalismo/independentismo,81.29,#18a1cd,58.29,9.09,19.79,3.21,4.81,2.14,1.07,0
2012,25099,Golmés,Lleida,1215,CiU,57.36,#1e4a8e,Nacionalismo/independentismo,76.98,#18a1cd,57.36,4.67,16.47,7.01,4.67,1.4,1.75,2.11
2012,25100,Gósol,Lleida,201,CiU,57.05,#1e4a8e,Nacionalismo/independentismo,87.17,#18a1cd,57.05,3.21,21.15,1.28,1.92,7.69,1.28,3.2
2012,25101,La Granadella,Lleida,580,CiU,44.37,#1e4a8e,Nacionalismo/independentismo,81.46,#18a1cd,44.37,7.51,30.99,3.76,4.23,3.99,2.11,1.16
2012,25102,La Granja d'Escarp,Lleida,723,CiU,46.41,#1e4a8e,Nacionalismo/independentismo,65.58,#18a1cd,46.41,9.59,14.6,12.64,3.27,1.74,2.83,3.28
2012,25103,Granyanella,Lleida,125,CiU,52.27,#1e4a8e,Nacionalismo/independentismo,79.54,#18a1cd,52.27,3.41,14.77,7.95,5.68,9.09,3.41,2.27
2012,25104,Granyena de Segarra,Lleida,126,CiU,64.04,#1e4a8e,Nacionalismo/independentismo,77.52,#18a1cd,64.04,3.37,10.11,8.99,1.12,1.12,2.25,1.12
2012,25105,Granyena de les Garrigues,Lleida,141,CiU,58.18,#1e4a8e,Nacionalismo/independentismo,86.37,#18a1cd,58.18,1.82,24.55,4.55,1.82,1.82,1.82,0
2012,25109,Guimerà,Lleida,265,CiU,65.09,#1e4a8e,Nacionalismo/independentismo,84.42,#18a1cd,65.09,0.94,15.09,7.08,3.77,3.3,0.94,2.36
2012,25110,Guissona,Lleida,2676,CiU,44,#1e4a8e,Nacionalismo/independentismo,73.21,#18a1cd,44,9.2,25.23,6.77,5.07,2.53,1.45,1.56
2012,25111,Guixers,Lleida,115,CiU,65.56,#1e4a8e,Nacionalismo/independentismo,84.44,#18a1cd,65.56,2.22,13.33,3.33,2.22,4.44,1.11,6.66
2012,25112,Ivars de Noguera,Lleida,287,CiU,54,#1e4a8e,Nacionalismo/independentismo,74,#18a1cd,54,8,17.5,7.5,4.5,1,1.5,2.5
2012,25113,Ivars d'Urgell,Lleida,1200,CiU,49.03,#1e4a8e,Nacionalismo/independentismo,79.12,#18a1cd,49.03,6.71,24.03,5.95,3.14,2.38,3.68,1.08
2012,25114,Ivorra,Lleida,101,CiU,66.67,#1e4a8e,Nacionalismo/independentismo,95.41,#18a1cd,66.67,0,25.29,2.3,0,1.15,2.3,1.15
2012,25115,Isona i Conca Dellà,Lleida,860,CiU,59.9,#1e4a8e,Nacionalismo/independentismo,81.8,#18a1cd,59.9,5.64,17.55,5.31,2.25,2.42,1.93,0.48
2012,25118,Juncosa,Lleida,364,CiU,57.36,#1e4a8e,Nacionalismo/independentismo,75.97,#18a1cd,57.36,5.04,16.28,12.02,1.94,1.94,0.39,1.17
2012,25119,Juneda,Lleida,2288,CiU,51.65,#1e4a8e,Nacionalismo/independentismo,78.89,#18a1cd,51.65,7.75,23.13,5.32,3.59,2.37,1.74,1.38
2012,25120,Lleida,Lleida,91096,CiU,32.28,#1e4a8e,Nacionalismo/independentismo,49.04,#18a1cd,32.28,14.88,13.01,16.7,7.3,2.63,1.12,3.79
2012,25121,Les,Lleida,607,PSC,29.16,#da1f35,No nacionalistas,59.86,#fa8c00,26.34,29.16,8.18,17.9,5.63,1.28,1.02,3.33
2012,25122,Linyola,Lleida,1936,CiU,45.67,#1e4a8e,Nacionalismo/independentismo,75.66,#18a1cd,45.67,5.77,23.65,7.11,5.14,3.38,2.96,0.77
2012,25123,Lladorre,Lleida,207,CiU,52.23,#1e4a8e,Nacionalismo/independentismo,87.9,#18a1cd,52.23,2.55,25.48,3.18,4.46,7.64,2.55,0.64
2012,25124,Lladurs,Lleida,165,CiU,55.05,#1e4a8e,Nacionalismo/independentismo,80.74,#18a1cd,55.05,2.75,18.35,6.42,3.67,4.59,2.75,0
2012,25125,Llardecans,Lleida,447,CiU,43.07,#1e4a8e,Nacionalismo/independentismo,77.7,#18a1cd,43.07,5.72,32.83,9.94,2.71,0.9,0.9,1.7999999999999998
2012,25126,Llavorsí,Lleida,293,CiU,40.28,#1e4a8e,Nacionalismo/independentismo,71.76,#18a1cd,40.28,6.94,25,7.41,8.33,6.48,0,1.38
2012,25127,Lles de Cerdanya,Lleida,227,CiU,58.19,#1e4a8e,Nacionalismo/independentismo,88.13,#18a1cd,58.19,5.65,24.86,1.13,3.95,1.69,3.39,1.12
2012,25128,Llimiana,Lleida,146,CiU,55.79,#1e4a8e,Nacionalismo/independentismo,86.32,#18a1cd,55.79,4.21,24.21,1.05,5.26,6.32,0,1.05
2012,25129,Llobera,Lleida,178,CiU,57.55,#1e4a8e,Nacionalismo/independentismo,87.04,#18a1cd,57.55,0.72,20.86,2.16,2.88,7.91,0.72,1.44
2012,25130,Maldà,Lleida,201,CiU,56.55,#1e4a8e,Nacionalismo/independentismo,80,#18a1cd,56.55,7.59,18.62,4.14,3.45,3.45,1.38,0.69
2012,25131,Massalcoreig,Lleida,428,CiU,50.15,#1e4a8e,Nacionalismo/independentismo,68.11,#18a1cd,50.15,13.62,17.65,7.74,6.19,0,0.31,3.1
2012,25132,Massoteres,Lleida,126,CiU,51.52,#1e4a8e,Nacionalismo/independentismo,78.79,#18a1cd,51.52,5.05,23.23,4.04,1.01,4.04,0,5.05
2012,25133,Maials,Lleida,749,CiU,60.85,#1e4a8e,Nacionalismo/independentismo,81.85,#18a1cd,60.85,5.34,18.51,6.76,2.49,1.07,1.42,1.08
2012,25134,Menàrguens,Lleida,645,CiU,52.39,#1e4a8e,Nacionalismo/independentismo,75.66,#18a1cd,52.39,8.7,18.48,8.48,4.13,4.57,0.22,1.31
2012,25135,Miralcamp,Lleida,1079,CiU,53.8,#1e4a8e,Nacionalismo/independentismo,74.65,#18a1cd,53.8,9.78,17.89,5.41,4.38,2.32,0.64,1.16
2012,25136,La Molsosa,Lleida,104,CiU,49.46,#1e4a8e,Nacionalismo/independentismo,74.19,#18a1cd,49.46,0,13.98,10.75,8.6,4.3,6.45,4.3100000000000005
2012,25137,Mollerussa,Lleida,8432,CiU,48.13,#1e4a8e,Nacionalismo/independentismo,68.07,#18a1cd,48.13,9.65,15.63,9.56,5.15,2.95,1.36,3.11
2012,25138,Montgai,Lleida,594,CiU,50.46,#1e4a8e,Nacionalismo/independentismo,78.99,#18a1cd,50.46,5.48,23.74,9.13,1.14,2.74,2.05,0.6900000000000001
2012,25139,Montellà i Martinet,Lleida,545,CiU,50.96,#1e4a8e,Nacionalismo/independentismo,77.76,#18a1cd,50.96,5.98,19.86,5.5,5.02,4.55,2.39,1.92
2012,25140,Montferrer i Castellbò,Lleida,764,CiU,52.31,#1e4a8e,Nacionalismo/independentismo,77.31,#18a1cd,52.31,6.73,18.46,5.58,5,5.19,1.35,1.91
2012,25141,Montoliu de Segarra,Lleida,173,CiU,47.11,#1e4a8e,Nacionalismo/independentismo,80.17,#18a1cd,47.11,4.13,25.62,2.48,5.79,4.96,2.48,0.83
2012,25142,Montoliu de Lleida,Lleida,383,ERC,37.84,#e5ab4b,Nacionalismo/independentismo,78.71,#18a1cd,36.82,4.73,37.84,7.43,4.39,2.36,1.69,2.03
2012,25143,Montornès de Segarra,Lleida,87,CiU,57.97,#1e4a8e,Nacionalismo/independentismo,73.91,#18a1cd,57.97,8.7,13.04,10.14,4.35,0,2.9,0
2012,25145,Nalec,Lleida,92,CiU,58.9,#1e4a8e,Nacionalismo/independentismo,89.04,#18a1cd,58.9,1.37,28.77,4.11,1.37,1.37,0,1.37
2012,25146,Navès,Lleida,216,CiU,53.94,#1e4a8e,Nacionalismo/independentismo,81.82,#18a1cd,53.94,2.42,21.21,10.3,2.42,6.06,0.61,1.82
2012,25148,Odèn,Lleida,230,CiU,65.34,#1e4a8e,Nacionalismo/independentismo,91.48,#18a1cd,65.34,0.57,23.3,6.25,1.14,2.27,0.57,0
2012,25149,Oliana,Lleida,1403,CiU,57.19,#1e4a8e,Nacionalismo/independentismo,77,#18a1cd,57.19,7.82,15.81,8.53,3.73,2.93,1.07,0.72
2012,25150,Oliola,Lleida,192,CiU,68.53,#1e4a8e,Nacionalismo/independentismo,88.81,#18a1cd,68.53,2.1,16.08,2.1,1.4,2.8,1.4,0.7
2012,25151,Olius,Lleida,653,CiU,54.11,#1e4a8e,Nacionalismo/independentismo,79.55,#18a1cd,54.11,3.41,21.64,8.22,4.41,2.4,1.4,1
2012,25152,Les Oluges,Lleida,155,CiU,59,#1e4a8e,Nacionalismo/independentismo,80,#18a1cd,59,4,18,5,4,1,2,4
2012,25153,Els Omellons,Lleida,206,CiU,30.61,#1e4a8e,Nacionalismo/independentismo,57.14,#18a1cd,30.61,6.12,24.49,25.17,1.36,0,2.04,2.04
2012,25154,Els Omells de na Gaia,Lleida,126,CiU,55.29,#1e4a8e,Nacionalismo/independentismo,77.65,#18a1cd,55.29,5.88,14.12,8.24,1.18,7.06,1.18,4.71
2012,25155,Organyà,Lleida,704,CiU,56.42,#1e4a8e,Nacionalismo/independentismo,74.86,#18a1cd,56.42,6.7,16.2,9.12,3.91,1.68,0.56,1.67
2012,25156,Os de Balaguer,Lleida,763,CiU,48.01,#1e4a8e,Nacionalismo/independentismo,72.19,#18a1cd,48.01,7.43,20.21,7.25,7.08,2.76,1.21,1.9
2012,25157,Ossó de Sió,Lleida,186,CiU,57.14,#1e4a8e,Nacionalismo/independentismo,72.22,#18a1cd,57.14,10.32,11.9,9.52,1.59,1.59,1.59,3.17
2012,25158,El Palau d'Anglesola,Lleida,1643,CiU,55.3,#1e4a8e,Nacionalismo/independentismo,79.63,#18a1cd,55.3,4.11,20.46,5.83,4.03,2.47,1.4,2.05
2012,25161,Conca de Dalt,Lleida,363,CiU,48.68,#1e4a8e,Nacionalismo/independentismo,82.64,#18a1cd,48.68,6.04,25.28,4.15,4.53,5.66,3.02,0.76
2012,25163,La Coma i la Pedra,Lleida,230,CiU,64.2,#1e4a8e,Nacionalismo/independentismo,84.57,#18a1cd,64.2,3.09,12.35,7.41,3.09,3.7,4.32,1.85
2012,25164,Penelles,Lleida,399,CiU,61.79,#1e4a8e,Nacionalismo/independentismo,82.5,#18a1cd,61.79,5.71,20,5.71,2.5,0,0.71,0.72
2012,25165,Peramola,Lleida,291,CiU,57.78,#1e4a8e,Nacionalismo/independentismo,78.66,#18a1cd,57.78,6.22,16,7.56,3.56,4.44,0.44,1.78
2012,25166,Pinell de Solsonès,Lleida,179,CiU,50,#1e4a8e,Nacionalismo/independentismo,85.39,#18a1cd,50,2.31,32.31,9.23,0.77,1.54,1.54,1.54
2012,25167,Pinós,Lleida,244,CiU,61.26,#1e4a8e,Nacionalismo/independentismo,85.87,#18a1cd,61.26,0,16.75,8.9,3.14,6.81,1.05,0.52
2012,25168,El Poal,Lleida,505,CiU,35.18,#1e4a8e,Nacionalismo/independentismo,67.59,#18a1cd,35.18,2.76,26.63,13.32,3.02,3.27,2.51,1.25
2012,25169,La Pobla de Cérvoles,Lleida,195,CiU,50,#1e4a8e,Nacionalismo/independentismo,80.13,#18a1cd,50,5.48,18.49,6.85,6.85,8.22,3.42,0.68
2012,25170,Bellaguarda,Lleida,269,CiU,55.68,#1e4a8e,Nacionalismo/independentismo,71.89,#18a1cd,55.68,11.89,12.97,5.41,4.32,1.62,1.62,2.7
2012,25171,La Pobla de Segur,Lleida,2253,CiU,48.02,#1e4a8e,Nacionalismo/independentismo,76.84,#18a1cd,48.02,9.85,23.53,4.5,5.47,3.77,1.52,1.39
2012,25172,Ponts,Lleida,1836,CiU,52.08,#1e4a8e,Nacionalismo/independentismo,78.51,#18a1cd,52.08,5.51,22.19,8.55,2.54,2.26,1.98,2.53
2012,25173,El Pont de Suert,Lleida,1748,CiU,34.23,#1e4a8e,Nacionalismo/independentismo,52.56,#18a1cd,34.23,20.66,12.94,9.7,7.28,4.04,1.35,3.51
2012,25174,La Portella,Lleida,421,CiU,57.86,#1e4a8e,Nacionalismo/independentismo,76.73,#18a1cd,57.86,9.75,16.67,6.92,3.46,1.57,0.63,0.63
2012,25175,Prats i Sansor,Lleida,221,CiU,58.79,#1e4a8e,Nacionalismo/independentismo,78.79,#18a1cd,58.79,1.82,13.94,10.3,4.85,1.82,4.24,2.44
2012,25176,Preixana,Lleida,333,CiU,50.19,#1e4a8e,Nacionalismo/independentismo,74.71,#18a1cd,50.19,2.33,17.9,11.67,1.95,4.67,1.95,4.68
2012,25177,Preixens,Lleida,377,CiU,44.09,#1e4a8e,Nacionalismo/independentismo,66.67,#18a1cd,44.09,5.02,17.2,10.75,3.94,4.66,0.72,10.75
2012,25179,Prullans,Lleida,183,CiU,62.34,#1e4a8e,Nacionalismo/independentismo,87.67,#18a1cd,62.34,3.9,19.48,4.55,2.6,3.9,1.95,0.65
2012,25180,Puiggròs,Lleida,243,CiU,62.28,#1e4a8e,Nacionalismo/independentismo,81.45,#18a1cd,62.28,7.19,17.37,5.39,2.99,1.2,0.6,1.2
2012,25181,Puigverd d'Agramunt,Lleida,193,CiU,45.45,#1e4a8e,Nacionalismo/independentismo,72.72,#18a1cd,45.45,9.09,20.28,9.79,3.5,6.29,0.7,1.4
2012,25182,Puigverd de Lleida,Lleida,1082,CiU,34.5,#1e4a8e,Nacionalismo/independentismo,59.56,#18a1cd,34.5,15.63,19.51,12.4,6.33,4.52,1.03,0.91
2012,25183,Rialp,Lleida,495,CiU,49.47,#1e4a8e,Nacionalismo/independentismo,75.26,#18a1cd,49.47,8.95,20.79,5.53,6.32,3.68,1.32,2.1100000000000003
2012,25185,Ribera d'Urgellet,Lleida,694,CiU,53.67,#1e4a8e,Nacionalismo/independentismo,74.64,#18a1cd,53.67,5.87,16.14,5.03,7.76,2.94,1.89,1.47
2012,25186,Riner,Lleida,230,CiU,55.25,#1e4a8e,Nacionalismo/independentismo,87.28,#18a1cd,55.25,1.66,20.99,5.52,1.1,9.94,1.1,0
2012,25189,Rosselló,Lleida,2082,CiU,39.42,#1e4a8e,Nacionalismo/independentismo,61.19,#18a1cd,39.42,9.63,17.88,8.63,10.7,1.6,2.29,3.5900000000000003
2012,25190,Salàs de Pallars,Lleida,285,CiU,47.89,#1e4a8e,Nacionalismo/independentismo,76.53,#18a1cd,47.89,8.92,20.19,3.29,5.63,7.98,0.47,1.41
2012,25191,Sanaüja,Lleida,343,CiU,51.49,#1e4a8e,Nacionalismo/independentismo,76.6,#18a1cd,51.49,6.38,19.57,12.77,2.55,4.26,1.28,0.86
2012,25192,Sant Guim de Freixenet,Lleida,786,CiU,50.6,#1e4a8e,Nacionalismo/independentismo,78.38,#18a1cd,50.6,3.92,21.81,7.84,4.26,2.9,3.07,2.38
2012,25193,Sant Llorenç de Morunys,Lleida,766,CiU,57.17,#1e4a8e,Nacionalismo/independentismo,85,#18a1cd,57.17,4,21,4.33,3.5,5.83,1,0.34
2012,25194,Sant Ramon,Lleida,441,CiU,61.21,#1e4a8e,Nacionalismo/independentismo,81.2,#18a1cd,61.21,2.42,14.24,9.09,2.12,2.42,3.33,1.21
2012,25196,Sant Esteve de la Sarga,Lleida,121,CiU,62.96,#1e4a8e,Nacionalismo/independentismo,81.48,#18a1cd,62.96,4.94,8.64,6.17,6.17,4.94,4.94,0
2012,25197,Sant Guim de la Plana,Lleida,150,CiU,56.2,#1e4a8e,Nacionalismo/independentismo,87.61,#18a1cd,56.2,4.96,25.62,2.48,1.65,4.96,0.83,0
2012,25200,Sarroca de Lleida,Lleida,348,CiU,51.16,#1e4a8e,Nacionalismo/independentismo,85.27,#18a1cd,51.16,5.43,29.07,2.33,2.71,3.49,1.55,1.17
2012,25201,Sarroca de Bellera,Lleida,119,CiU,55.17,#1e4a8e,Nacionalismo/independentismo,78.16,#18a1cd,55.17,6.9,11.49,4.6,3.45,8.05,3.45,3.4499999999999997
2012,25202,Senterada,Lleida,104,ERC,36.49,#e5ab4b,Nacionalismo/independentismo,67.57,#18a1cd,28.38,10.81,36.49,8.11,8.11,2.7,0,2.7
2012,25203,La Seu d'Urgell,Lleida,9009,CiU,40.41,#1e4a8e,Nacionalismo/independentismo,61.7,#18a1cd,40.41,12.41,14.89,12.24,6.91,4.81,1.59,2.19
2012,25204,Seròs,Lleida,1293,CiU,46.08,#1e4a8e,Nacionalismo/independentismo,72.5,#18a1cd,46.08,10.74,22.66,7.52,2.79,1.4,2.36,2.46
2012,25205,Sidamon,Lleida,558,CiU,43.49,#1e4a8e,Nacionalismo/independentismo,64.38,#18a1cd,43.49,5.9,16.46,14.99,7.86,3.69,0.74,2.71
2012,25206,El Soleràs,Lleida,278,CiU,56.4,#1e4a8e,Nacionalismo/independentismo,85.31,#18a1cd,56.4,5.69,26.07,2.84,2.37,2.37,0.47,1.89
2012,25207,Solsona,Lleida,6183,CiU,43.5,#1e4a8e,Nacionalismo/independentismo,76.14,#18a1cd,43.5,7.88,27.44,6.22,4.22,3.82,1.38,2.83
2012,25208,Soriguera,Lleida,289,CiU,45.77,#1e4a8e,Nacionalismo/independentismo,74.13,#18a1cd,45.77,9.45,17.91,5.97,5.47,8.96,1.49,2.5
2012,25209,Sort,Lleida,1520,CiU,45.48,#1e4a8e,Nacionalismo/independentismo,73.34,#18a1cd,45.48,9.23,19.56,6.46,4.98,7.38,0.92,1.19
