cod_mun,municipio,ccaa,provincia,d_previo,pob,d_actual,variacion
47052,Cistérniga,Castilla y León,Valladolid,76.88,9129,65.65,-11.22999999999999
47053,Cogeces de Íscar,Castilla y León,Valladolid,82.11,144,84,1.8900000000000006
47054,Cogeces del Monte,Castilla y León,Valladolid,77.63,630,77.89,0.2600000000000051
47055,Corcos,Castilla y León,Valladolid,78.19,199,100,21.810000000000002
47056,Corrales de Duero,Castilla y León,Valladolid,70.37,99,92.59,22.22
47057,Cubillas de Santa Marta,Castilla y León,Valladolid,73.53,368,69.57,-3.960000000000008
47058,Cuenca de Campos,Castilla y León,Valladolid,63.32,209,77.52,14.199999999999996
47059,Curiel de Duero,Castilla y León,Valladolid,68.09,112,77.55,9.459999999999994
47060,Encinas de Esgueva,Castilla y León,Valladolid,76.34,210,81.51,5.170000000000002
47061,Esguevillas de Esgueva,Castilla y León,Valladolid,78.06,269,87.39,9.329999999999998
47062,Fombellida,Castilla y León,Valladolid,82.58,181,71.42,-11.159999999999997
47063,Fompedraza,Castilla y León,Valladolid,79.07,109,76.54,-2.529999999999987
47064,Fontihoyuelo,Castilla y León,Valladolid,81.08,37,82.85,1.769999999999996
47065,Fresno el Viejo,Castilla y León,Valladolid,74.15,860,81.36,7.209999999999994
47066,Fuensaldaña,Castilla y León,Valladolid,73.95,2025,68.3,-5.650000000000006
47067,Fuente el Sol,Castilla y León,Valladolid,73.2,156,71.42,-1.7800000000000011
47068,Fuente-Olmedo,Castilla y León,Valladolid,72.41,36,76.66,4.25
47069,Gallegos de Hornija,Castilla y León,Valladolid,75.65,110,94.33,18.679999999999993
47070,Gatón de Campos,Castilla y León,Valladolid,82.76,29,79.31,-3.450000000000003
47071,Geria,Castilla y León,Valladolid,81.06,504,82.27,1.2099999999999937
47073,Herrín de Campos,Castilla y León,Valladolid,68.97,123,77.35,8.379999999999995
47074,Hornillos de Eresma,Castilla y León,Valladolid,78.01,174,75.81,-2.200000000000003
47075,Íscar,Castilla y León,Valladolid,74.54,6302,66.32,-8.220000000000013
47076,Laguna de Duero,Castilla y León,Valladolid,75.81,22642,62.51,-13.300000000000004
47077,Langayo,Castilla y León,Valladolid,73.5,254,76.19,2.6899999999999977
47078,Lomoviejo,Castilla y León,Valladolid,72.61,172,90.06,17.450000000000003
47079,Llano de Olmedo,Castilla y León,Valladolid,80,52,91.11,11.11
47080,Manzanillo,Castilla y León,Valladolid,75.76,54,78.37,2.6099999999999994
47081,Marzales,Castilla y León,Valladolid,82.05,45,94.59,12.540000000000006
47082,Matapozuelos,Castilla y León,Valladolid,79.63,1001,81.36,1.730000000000004
47083,Matilla de los Caños,Castilla y León,Valladolid,77.78,99,91.2,13.420000000000002
47084,Mayorga,Castilla y León,Valladolid,73.72,1455,72.89,-0.8299999999999983
47085,Medina del Campo,Castilla y León,Valladolid,70.77,20183,66.25,-4.519999999999996
47086,Medina de Rioseco,Castilla y León,Valladolid,74.25,4493,79.89,5.640000000000001
47087,Megeces,Castilla y León,Valladolid,75.14,434,79.55,4.409999999999997
47088,Melgar de Abajo,Castilla y León,Valladolid,78.22,116,83.33,5.109999999999999
47089,Melgar de Arriba,Castilla y León,Valladolid,83.46,168,80.92,-2.539999999999992
47090,Mojados,Castilla y León,Valladolid,74.5,3312,68.96,-5.540000000000006
47091,Monasterio de Vega,Castilla y León,Valladolid,78.95,81,81.94,2.989999999999995
47092,Montealegre de Campos,Castilla y León,Valladolid,80.2,104,83.87,3.6700000000000017
47093,Montemayor de Pililla,Castilla y León,Valladolid,73.58,856,81.72,8.14
47093,Montemayor de Pililla,Castilla y León,Valladolid,73.58,856,82.65,9.070000000000007
47094,Moral de la Reina,Castilla y León,Valladolid,83.33,151,91.07,7.739999999999995
47095,Moraleja de las Panaderas,Castilla y León,Valladolid,70.73,42,80,9.269999999999996
47096,Morales de Campos,Castilla y León,Valladolid,74.02,135,88.42,14.400000000000006
47097,Mota del Marqués,Castilla y León,Valladolid,78.36,332,83.89,5.530000000000001
47098,Mucientes,Castilla y León,Valladolid,79.72,659,76.79,-2.9299999999999926
47099,La Mudarra,Castilla y León,Valladolid,79.87,165,90.96,11.08999999999999
47100,Muriel,Castilla y León,Valladolid,78.81,118,85.96,7.1499999999999915
47101,Nava del Rey,Castilla y León,Valladolid,78.21,1951,83.52,5.310000000000002
47102,Nueva Villa de las Torres,Castilla y León,Valladolid,82.49,282,86.79,4.300000000000011
47103,Olivares de Duero,Castilla y León,Valladolid,77.38,307,88.01,10.63000000000001
47104,Olmedo,Castilla y León,Valladolid,76.46,3554,78.16,1.7000000000000028
47105,Olmos de Esgueva,Castilla y León,Valladolid,81.66,186,82.85,1.1899999999999977
47106,Olmos de Peñafiel,Castilla y León,Valladolid,68.18,42,66.66,-1.5200000000000102
47109,Palazuelo de Vedija,Castilla y León,Valladolid,74.53,168,81.2,6.670000000000002
47110,La Parrilla,Castilla y León,Valladolid,75.28,487,83.29,8.010000000000005
47111,La Pedraja de Portillo,Castilla y León,Valladolid,73.73,1138,81.01,7.280000000000001
47112,Pedrajas de San Esteban,Castilla y León,Valladolid,76.53,3371,77.41,0.8799999999999955
47113,Pedrosa del Rey,Castilla y León,Valladolid,82.09,147,82.35,0.2599999999999909
47114,Peñafiel,Castilla y León,Valladolid,65.36,5104,65.8,0.4399999999999977
47115,Peñaflor de Hornija,Castilla y León,Valladolid,76.81,337,89.47,12.659999999999997
47116,Pesquera de Duero,Castilla y León,Valladolid,76.77,428,71.84,-4.929999999999993
47117,Piña de Esgueva,Castilla y León,Valladolid,69.34,318,68.95,-0.39000000000000057
47118,Piñel de Abajo,Castilla y León,Valladolid,65.99,152,73.94,7.950000000000003
47119,Piñel de Arriba,Castilla y León,Valladolid,66.29,90,67.08,0.789999999999992
47121,Pollos,Castilla y León,Valladolid,79.3,614,86.54,7.240000000000009
47122,Portillo,Castilla y León,Valladolid,75.73,2382,76.65,0.9200000000000017
47123,Pozal de Gallinas,Castilla y León,Valladolid,78.09,527,80.08,1.9899999999999949
47124,Pozaldez,Castilla y León,Valladolid,78.85,498,75.94,-2.9099999999999966
47125,Pozuelo de la Orden,Castilla y León,Valladolid,85.71,49,66.66,-19.049999999999997
47126,Puras,Castilla y León,Valladolid,83.33,44,90.47,7.140000000000001
47127,Quintanilla de Arriba,Castilla y León,Valladolid,64.49,158,78.78,14.290000000000006
47128,Quintanilla del Molar,Castilla y León,Valladolid,84.91,53,86.36,1.4500000000000028
47129,Quintanilla de Onésimo,Castilla y León,Valladolid,77.19,1014,79.9,2.710000000000008
47130,Quintanilla de Trigueros,Castilla y León,Valladolid,68.09,104,89.47,21.379999999999995
47131,Rábano,Castilla y León,Valladolid,73.05,173,78.48,5.430000000000007
47132,Ramiro,Castilla y León,Valladolid,82.05,47,87.8,5.75
47133,Renedo de Esgueva,Castilla y León,Valladolid,75.5,3908,63.61,-11.89
47134,Roales de Campos,Castilla y León,Valladolid,80,175,80.79,0.7900000000000063
47135,Robladillo,Castilla y León,Valladolid,79.27,87,100,20.730000000000004
47137,Roturas,Castilla y León,Valladolid,86.21,30,92.3,6.090000000000003
47138,Rubí de Bracamonte,Castilla y León,Valladolid,75.45,213,75.82,0.36999999999999034
47139,Rueda,Castilla y León,Valladolid,73.02,1140,82.27,9.25
47140,Saelices de Mayorga,Castilla y León,Valladolid,78.3,110,77.45,-0.8499999999999943
47141,Salvador de Zapardiel,Castilla y León,Valladolid,80.36,105,82.17,1.8100000000000023
47142,San Cebrián de Mazote,Castilla y León,Valladolid,70.25,114,79.09,8.840000000000003
47143,San Llorente,Castilla y León,Valladolid,64.42,105,68.08,3.6599999999999966
47144,San Martín de Valvení,Castilla y León,Valladolid,75,78,92.2,17.200000000000003
47145,San Miguel del Arroyo,Castilla y León,Valladolid,73.76,646,75.3,1.539999999999992
47146,San Miguel del Pino,Castilla y León,Valladolid,78.18,355,77.06,-1.1200000000000045
47147,San Pablo de la Moraleja,Castilla y León,Valladolid,83.5,111,79.59,-3.9099999999999966
47148,San Pedro de Latarce,Castilla y León,Valladolid,79.24,448,82.35,3.1099999999999994
47149,San Pelayo,Castilla y León,Valladolid,71.74,48,88.63,16.89
47150,San Román de Hornija,Castilla y León,Valladolid,76.28,301,90.49,14.209999999999994
47151,San Salvador,Castilla y León,Valladolid,84.62,23,78.26,-6.359999999999999
47152,Santa Eufemia del Arroyo,Castilla y León,Valladolid,88.06,69,80.55,-7.510000000000005
47153,Santervás de Campos,Castilla y León,Valladolid,68.32,105,78.3,9.980000000000004
47154,Santibáñez de Valcorba,Castilla y León,Valladolid,78.77,183,80.23,1.460000000000008
47155,Santovenia de Pisuerga,Castilla y León,Valladolid,70.79,4612,61.15,-9.640000000000008
47156,San Vicente del Palacio,Castilla y León,Valladolid,78,158,79.05,1.0499999999999972
47157,Sardón de Duero,Castilla y León,Valladolid,81.22,596,82.54,1.3200000000000074
47158,La Seca,Castilla y León,Valladolid,71.94,1066,77.55,5.609999999999999
47159,Serrada,Castilla y León,Valladolid,81.45,1124,83.81,2.3599999999999994
47160,Siete Iglesias de Trabancos,Castilla y León,Valladolid,74.94,432,78.46,3.519999999999996
47161,Simancas,Castilla y León,Valladolid,78.36,5423,69.12,-9.239999999999995
47162,Tamariz de Campos,Castilla y León,Valladolid,81.43,88,84.05,2.6199999999999903
47162,Tamariz de Campos,Castilla y León,Valladolid,81.43,88,79.8,-1.6300000000000097
47163,Tiedra,Castilla y León,Valladolid,75.09,289,90.37,15.280000000000001
47164,Tordehumos,Castilla y León,Valladolid,81.09,375,90.27,9.179999999999993
47165,Tordesillas,Castilla y León,Valladolid,73.27,8664,67.65,-5.61999999999999
47166,Torrecilla de la Abadesa,Castilla y León,Valladolid,72.91,261,82.01,9.100000000000009
47167,Torrecilla de la Orden,Castilla y León,Valladolid,80.82,230,84.07,3.25
47168,Torrecilla de la Torre,Castilla y León,Valladolid,86.67,34,100,13.329999999999998
47169,Torre de Esgueva,Castilla y León,Valladolid,83.87,60,77.41,-6.460000000000008
47170,Torre de Peñafiel,Castilla y León,Valladolid,83.72,48,75,-8.719999999999999
47171,Torrelobatón,Castilla y León,Valladolid,78.67,391,85.19,6.519999999999996
47172,Torrescárcela,Castilla y León,Valladolid,84.44,161,79.41,-5.030000000000001
47173,Traspinedo,Castilla y León,Valladolid,71.33,1201,76.79,5.460000000000008
47174,Trigueros del Valle,Castilla y León,Valladolid,79.34,312,80.85,1.509999999999991
47175,Tudela de Duero,Castilla y León,Valladolid,73.28,8636,67.63,-5.650000000000006
47176,La Unión de Campos,Castilla y León,Valladolid,55.28,209,77.41,22.129999999999995
47177,Urones de Castroponce,Castilla y León,Valladolid,75,101,69.66,-5.340000000000003
47178,Urueña,Castilla y León,Valladolid,75.29,203,84.26,8.969999999999999
47179,Valbuena de Duero,Castilla y León,Valladolid,69.57,411,75.35,5.780000000000001
47180,Valdearcos de la Vega,Castilla y León,Valladolid,71.93,49,92.98,21.049999999999997
47181,Valdenebro de los Valles,Castilla y León,Valladolid,82.42,193,85.44,3.019999999999996
47182,Valdestillas,Castilla y León,Valladolid,70.78,1599,71.49,0.7099999999999937
47183,Valdunquillo,Castilla y León,Valladolid,74.07,130,91.45,17.38000000000001
47184,Valoria la Buena,Castilla y León,Valladolid,76.54,683,78.93,2.3900000000000006
47185,Valverde de Campos,Castilla y León,Valladolid,75.61,81,94.18,18.570000000000007
47186,Valladolid,Castilla y León,Valladolid,74.68,295639,67.24,-7.440000000000012
47187,Vega de Ruiponce,Castilla y León,Valladolid,69.01,86,78.26,9.25
47188,Vega de Valdetronco,Castilla y León,Valladolid,74.49,92,90.36,15.870000000000005
47189,Velascálvaro,Castilla y León,Valladolid,84.77,163,85.71,0.9399999999999977
47190,Velilla,Castilla y León,Valladolid,78.95,114,46.31,-32.64
47191,Velliza,Castilla y León,Valladolid,72.97,119,75.83,2.8599999999999994
47192,Ventosa de la Cuesta,Castilla y León,Valladolid,87.64,99,79.8,-7.840000000000003
47193,Viana de Cega,Castilla y León,Valladolid,76.98,2194,72.44,-4.540000000000006
47194,Viloria,Castilla y León,Valladolid,77.29,343,84.41,7.11999999999999
47195,Villabáñez,Castilla y León,Valladolid,73.71,499,68.29,-5.4199999999999875
47196,Villabaruz de Campos,Castilla y León,Valladolid,72.41,27,73.07,0.6599999999999966
47197,Villabrágima,Castilla y León,Valladolid,75.31,1047,79.29,3.980000000000004
47198,Villacarralón,Castilla y León,Valladolid,67.19,64,88.7,21.510000000000005
47199,Villacid de Campos,Castilla y León,Valladolid,80.28,86,72.85,-7.430000000000007
47200,Villaco,Castilla y León,Valladolid,85.71,75,83.33,-2.3799999999999955
47203,Villafrades de Campos,Castilla y León,Valladolid,74.07,61,74.13,0.060000000000002274
47204,Villafranca de Duero,Castilla y León,Valladolid,67.66,251,71.84,4.180000000000007
47205,Villafrechós,Castilla y León,Valladolid,69.86,471,73.31,3.450000000000003
47206,Villafuerte,Castilla y León,Valladolid,83.54,86,84.14,0.5999999999999943
47207,Villagarcía de Campos,Castilla y León,Valladolid,77.34,288,77.04,-0.29999999999999716
47208,Villagómez la Nueva,Castilla y León,Valladolid,66.04,58,94,27.959999999999994
47209,Villalán de Campos,Castilla y León,Valladolid,71.88,38,63.33,-8.549999999999997
47210,Villalar de los Comuneros,Castilla y León,Valladolid,69.67,493,82.29,12.620000000000005
47211,Villalba de la Loma,Castilla y León,Valladolid,77.08,59,84.9,7.820000000000007
47212,Villalba de los Alcores,Castilla y León,Valladolid,81.18,374,78.69,-2.490000000000009
47213,Villalbarba,Castilla y León,Valladolid,75,102,85.56,10.560000000000002
47214,Villalón de Campos,Castilla y León,Valladolid,76.8,1523,81.96,5.159999999999997
47215,Villamuriel de Campos,Castilla y León,Valladolid,89.58,47,75.55,-14.030000000000001
47216,Villán de Tordesillas,Castilla y León,Valladolid,84.68,128,67.56,-17.120000000000005
47217,Villanubla,Castilla y León,Valladolid,73.59,2886,64.53,-9.060000000000002
47218,Villanueva de Duero,Castilla y León,Valladolid,74.21,1238,72.26,-1.9499999999999886
47219,Villanueva de la Condesa,Castilla y León,Valladolid,79.49,58,100,20.510000000000005
47220,Villanueva de los Caballeros,Castilla y León,Valladolid,70.2,167,68.75,-1.4500000000000028
47221,Villanueva de los Infantes,Castilla y León,Valladolid,87.63,102,NA,NA
47222,Villanueva de San Mancio,Castilla y León,Valladolid,82.35,93,95.87,13.52000000000001
47223,Villardefrades,Castilla y León,Valladolid,70.95,149,71.53,0.5799999999999983
47224,Villarmentero de Esgueva,Castilla y León,Valladolid,80.65,96,91.11,10.459999999999994
47225,Villasexmir,Castilla y León,Valladolid,83.56,72,82.35,-1.210000000000008
47226,Villavaquerín,Castilla y León,Valladolid,77.7,163,84.05,6.349999999999994
47227,Villavellid,Castilla y León,Valladolid,67.92,50,86,18.08
47228,Villaverde de Medina,Castilla y León,Valladolid,75,522,88.13,13.129999999999995
47229,Villavicencio de los Caballeros,Castilla y León,Valladolid,67.87,232,68.77,0.8999999999999915
47230,Wamba,Castilla y León,Valladolid,73.33,309,79.85,6.519999999999996
47231,Zaratán,Castilla y León,Valladolid,75.67,6285,66.08,-9.590000000000003
47232,La Zarza,Castilla y León,Valladolid,69.79,115,NA,NA
49002,Abezames,Castilla y León,Zamora,74.14,65,79.31,5.170000000000002
49003,Alcañices,Castilla y León,Zamora,62.09,1024,78.85,16.75999999999999
49004,Alcubilla de Nogales,Castilla y León,Zamora,67.27,116,91.26,23.99000000000001
49005,Alfaraz de Sayago,Castilla y León,Zamora,64,127,71.92,7.920000000000002
49006,Algodre,Castilla y León,Zamora,70.5,135,82.6,12.099999999999994
49007,Almaraz de Duero,Castilla y León,Zamora,66.76,401,84.98,18.22
49008,Almeida de Sayago,Castilla y León,Zamora,62.17,414,85.6,23.429999999999993
49009,Andavías,Castilla y León,Zamora,65.71,445,72.27,6.560000000000002
49010,Arcenillas,Castilla y León,Zamora,74.29,447,77.24,2.9499999999999886
49011,Arcos de la Polvorosa,Castilla y León,Zamora,68.69,220,67.82,-0.8700000000000045
49012,Argañín,Castilla y León,Zamora,48.57,74,100,51.43
49013,Argujillo,Castilla y León,Zamora,73.06,219,92.46,19.39999999999999
49014,Arquillinos,Castilla y León,Zamora,71.55,117,63.88,-7.669999999999995
49015,Arrabalde,Castilla y León,Zamora,78.79,218,76.84,-1.9500000000000028
49016,Aspariegos,Castilla y León,Zamora,67.39,231,79.62,12.230000000000004
49017,Asturianos,Castilla y León,Zamora,71.26,266,82.99,11.72999999999999
49018,Ayoó de Vidriales,Castilla y León,Zamora,71.12,273,84.88,13.759999999999991
49019,Barcial del Barco,Castilla y León,Zamora,69.83,236,84.61,14.780000000000001
49020,Belver de los Montes,Castilla y León,Zamora,74.7,253,86.19,11.489999999999995
49021,Benavente,Castilla y León,Zamora,66.38,17376,60.78,-5.599999999999994
49022,Benegiles,Castilla y León,Zamora,81.56,294,84.25,2.6899999999999977
49023,Bermillo de Sayago,Castilla y León,Zamora,69.74,1002,76.25,6.510000000000005
49024,La Bóveda de Toro,Castilla y León,Zamora,69.01,683,75.58,6.569999999999993
49025,Bretó,Castilla y León,Zamora,77.07,156,92.35,15.280000000000001
49026,Bretocino,Castilla y León,Zamora,67.34,201,88.6,21.25999999999999
49027,Brime de Sog,Castilla y León,Zamora,65.6,124,66.96,1.3599999999999994
49028,Brime de Urz,Castilla y León,Zamora,83.33,105,86,2.6700000000000017
49029,Burganes de Valverde,Castilla y León,Zamora,71.43,623,92.22,20.789999999999992
49030,Bustillo del Oro,Castilla y León,Zamora,70.89,86,79.01,8.120000000000005
49031,Cabañas de Sayago,Castilla y León,Zamora,72.3,143,78.57,6.269999999999996
49032,Calzadilla de Tera,Castilla y León,Zamora,69.5,302,77.94,8.439999999999998
49033,Camarzana de Tera,Castilla y León,Zamora,67.18,735,68.9,1.7199999999999989
49034,Cañizal,Castilla y León,Zamora,69.12,415,76.28,7.159999999999997
49035,Cañizo,Castilla y León,Zamora,81.82,217,90.25,8.430000000000007
49036,Carbajales de Alba,Castilla y León,Zamora,63.42,487,75.8,12.379999999999995
49037,Carbellino,Castilla y León,Zamora,79.89,176,85.46,5.569999999999993
49038,Casaseca de Campeán,Castilla y León,Zamora,71.59,96,74.15,2.5600000000000023
49039,Casaseca de las Chanas,Castilla y León,Zamora,76.85,375,81.46,4.609999999999999
49040,Castrillo de la Guareña,Castilla y León,Zamora,81.65,118,69.52,-12.13000000000001
49041,Castrogonzalo,Castilla y León,Zamora,70.17,441,83.41,13.239999999999995
49042,Castronuevo,Castilla y León,Zamora,72.49,214,88.78,16.290000000000006
49043,Castroverde de Campos,Castilla y León,Zamora,74.61,276,82.15,7.540000000000006
49044,Cazurra,Castilla y León,Zamora,71.79,70,94.28,22.489999999999995
49046,Cerecinos de Campos,Castilla y León,Zamora,70.73,238,75.53,4.799999999999997
49047,Cerecinos del Carrizal,Castilla y León,Zamora,75.51,107,92.3,16.789999999999992
49048,Cernadilla,Castilla y León,Zamora,77.88,109,83.63,5.75
49050,Cobreros,Castilla y León,Zamora,61.24,543,82.34,21.1
49052,Coomonte,Castilla y León,Zamora,65.57,194,91.46,25.89
49053,Coreses,Castilla y León,Zamora,73.56,1049,76.75,3.1899999999999977
49054,Corrales del Vino,Castilla y León,Zamora,68,960,77.94,9.939999999999998
