cod_mun,municipio,provincia,zona_iso,d_previo,d_actual,variacion,pob
36027,Meaño,Pontevedra,Rias Baixas,34,29.5,4.5,5260
36028,Meis,Pontevedra,Rias Baixas,34,29.5,4.5,4713
36029,Moaña,Pontevedra,Rias Baixas,34,29.5,4.5,19314
36033,Mos,Pontevedra,Rias Baixas,34,29.5,4.5,15065
36037,Pazos de Borbén,Pontevedra,Rias Baixas,34,29.5,4.5,2998
36038,Pontevedra,Pontevedra,Rias Baixas,34,29.5,4.5,82592
36040,Portas,Pontevedra,Rias Baixas,34,29.5,4.5,2824
36041,Poio,Pontevedra,Rias Baixas,34,29.5,4.5,17306
36043,Ponte Caldelas,Pontevedra,Rias Baixas,34,29.5,4.5,5547
36044,Pontecesures,Pontevedra,Rias Baixas,34,29.5,4.5,3099
36045,Redondela,Pontevedra,Rias Baixas,34,29.5,4.5,28987
36046,Ribadumia,Pontevedra,Rias Baixas,34,29.5,4.5,5199
36051,Sanxenxo,Pontevedra,Rias Baixas,34,29.5,4.5,17837
36053,Soutomaior,Pontevedra,Rias Baixas,34,29.5,4.5,7588
36056,Valga,Pontevedra,Rias Baixas,34,29.5,4.5,5710
36057,Vigo,Pontevedra,Rias Baixas,34,29.5,4.5,294910
36058,Vilaboa,Pontevedra,Rias Baixas,34,29.5,4.5,5955
36901,A Illa de Arousa,Pontevedra,Rias Baixas,34,29.5,4.5,4881
36035,Nigrán,Pontevedra,Rias Baixas,34,29.5,4.5,18038
36036,Oia,Pontevedra,Rias Baixas,34,29.5,4.5,3099
36060,Vilagarcía de Arousa,Pontevedra,Rias Baixas,34,29.5,4.5,37721
36061,Vilanova de Arousa,Pontevedra,Rias Baixas,34,29.5,4.5,10241
25001,Abella de la Conca,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,166
25005,Alàs i Cerc,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,325
25017,Alins,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,283
25024,Alt Àneu,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,449
25030,El Pont de Bar,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,162
25032,Arsèguel,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,79
25039,Baix Pallars,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,355
25043,La Vall de Boí,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,1092
25051,Bellver de Cerdanya,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,2251
25061,Cabó,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,101
25071,Cava,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,46
25077,Coll de Nargó,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,558
25082,Espot,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,385
25086,Esterri d'Àneu,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,874
25089,Farrera,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,123
25098,Gavet de la Conca,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,261
25100,Gósol,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,228
25111,Guixers,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,131
25115,Isona i Conca Dellà,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,1056
25123,Lladorre,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,255
25126,Llavorsí,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,342
25127,Lles de Cerdanya,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,295
25128,Llimiana,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,133
25139,Montellà i Martinet,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,639
25140,Montferrer i Castellbò,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,1093
25148,Odèn,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,247
25155,Organyà,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,799
25171,La Pobla de Segur,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,3042
25173,El Pont de Suert,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,2417
25175,Prats i Sansor,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,255
25179,Prullans,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,268
25183,Rialp,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,667
25185,Ribera d'Urgellet,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,937
25190,Salàs de Pallars,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,355
25193,Sant Llorenç de Morunys,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,1002
25196,Sant Esteve de la Sarga,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,130
25201,Sarroca de Bellera,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,118
25202,Senterada,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,160
25203,La Seu d'Urgell,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,12479
25208,Soriguera,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,442
25221,Tírvia,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,143
25227,La Torre de Cabdella,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,793
25234,Tremp,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,5991
25239,Les Valls de Valira,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,787
25245,Vilaller,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,510
25901,Vall de Cardós,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,383
25903,La Guingueta d'Àneu,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,282
25904,Castell de Mur,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,179
25906,Les Valls d'Aguilar,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,277
25908,Fígols i Alinyà,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,256
25909,La Vansa i Fórnols,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,180
25910,Josa i Tuixén,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,126
25913,Riu de Cerdanya,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,95
25087,Esterri de Cardós,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,61
25088,Estamariu,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,134
25161,Conca de Dalt,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,435
25163,La Coma i la Pedra,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,277
25209,Sort,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,2244
25215,Talarn,Lleida,Pirineo de Lleida,34,28.6,5.399999999999999,590
25025,Naut Aran,Lleida,Valle de Arán,34,28.6,5.399999999999999,1920
25031,Arres,Lleida,Valle de Arán,34,28.6,5.399999999999999,71
25045,Bausen,Lleida,Valle de Arán,34,28.6,5.399999999999999,70
25057,Es Bòrdes,Lleida,Valle de Arán,34,28.6,5.399999999999999,280
25059,Bossòst,Lleida,Valle de Arán,34,28.6,5.399999999999999,1138
25063,Canejan,Lleida,Valle de Arán,34,28.6,5.399999999999999,96
25121,Les,Lleida,Valle de Arán,34,28.6,5.399999999999999,1008
25243,Vielha e Mijaran,Lleida,Valle de Arán,34,28.6,5.399999999999999,5740
25247,Vilamòs,Lleida,Valle de Arán,34,28.6,5.399999999999999,173
33005,Belmonte de Miranda,Asturias,Central y Valles Mineros,34,28.5,5.5,1399
33006,Bimenes,Asturias,Central y Valles Mineros,34,28.5,5.5,1665
33009,Cabranes,Asturias,Central y Valles Mineros,34,28.5,5.5,1107
33010,Candamo,Asturias,Central y Valles Mineros,34,28.5,5.5,1934
33026,Grado,Asturias,Central y Valles Mineros,34,28.5,5.5,9620
33031,Langreo,Asturias,Central y Valles Mineros,34,28.5,5.5,37988
33032,Laviana,Asturias,Central y Valles Mineros,34,28.5,5.5,12416
33035,Llanera,Asturias,Central y Valles Mineros,34,28.5,5.5,13949
33037,Mieres,Asturias,Central y Valles Mineros,34,28.5,5.5,36175
33038,Morcín,Asturias,Central y Valles Mineros,34,28.5,5.5,2540
33040,Nava,Asturias,Central y Valles Mineros,34,28.5,5.5,5196
33042,Noreña,Asturias,Central y Valles Mineros,34,28.5,5.5,5055
33044,Oviedo,Asturias,Central y Valles Mineros,34,28.5,5.5,217369
33052,Proaza,Asturias,Central y Valles Mineros,34,28.5,5.5,713
33058,Riosa,Asturias,Central y Valles Mineros,34,28.5,5.5,1756
33059,Salas,Asturias,Central y Valles Mineros,34,28.5,5.5,4800
33060,San Martín del Rey Aurelio,Asturias,Central y Valles Mineros,34,28.5,5.5,15408
33064,Santo Adriano,Asturias,Central y Valles Mineros,34,28.5,5.5,287
33065,Sariego,Asturias,Central y Valles Mineros,34,28.5,5.5,1270
33066,Siero,Asturias,Central y Valles Mineros,34,28.5,5.5,52166
33078,Yernes y Tameza,Asturias,Central y Valles Mineros,34,28.5,5.5,135
33054,Las Regueras,Asturias,Central y Valles Mineros,34,28.5,5.5,1888
33057,Ribera de Arriba,Asturias,Central y Valles Mineros,34,28.5,5.5,1857
34020,Ayuela,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,53
34027,Barruelo de Santullán,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,1180
34028,Báscones de Ojeda,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,135
34036,Brañosera,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,254
34049,Castrejón de la Peña,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,331
34056,Cervera de Pisuerga,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,2262
34062,Congosto de Valdavia,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,141
34067,Dehesa de Montejo,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,132
34073,Fresno del Río,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,178
34080,Guardo,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,5649
34100,Mantinos,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,143
34110,Mudá,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,75
34124,Payo de Ojeda,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,59
34129,Pino del Río,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,162
34151,Respenda de la Peña,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,147
34158,Salinas de Pisuerga,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,312
34160,San Cebrián de Mudá,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,146
34171,Santibáñez de la Peña,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,961
34179,Tabanera de Valdavia,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,24
34185,Triollo,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,74
34199,Velilla del Río Carrión,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,1149
34214,Villalba de Guardo,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,202
34904,La Pernía,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,318
34134,Polentinos,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,45
34140,La Puebla de Valdavia,Palencia,Cordillera Cantábrica de Palencia,34,28.5,5.5,84
33001,Allande,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,1556
33007,Boal,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,1412
33011,Cangas del Narcea,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,11611
33022,Degaña,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,806
33027,Grandas de Salime,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,766
33028,Ibias,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,1117
33029,Illano,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,288
33048,Pesoz,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,139
33061,San Martín de Oscos,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,343
33062,Santa Eulalia de Oscos,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,433
33063,San Tirso de Abres,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,410
33071,Taramundi,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,576
33073,Tineo,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,8862
33074,Vegadeo,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,3889
33075,Villanueva de Oscos,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,261
33077,Villayón,Asturias,Suroccidental asturiana,34,28.2,5.800000000000001,1102
39002,Ampuero,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,4451
39003,Anievas,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,278
39004,Arenas de Iguña,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1739
39007,Arredondo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,477
39010,Bárcena de Pie de Concha,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,675
39014,Cabuérniga,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1001
39017,Campoo de Yuso,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,682
39021,Cieza,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,551
39025,Los Corrales de Buelna,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,10778
39026,Corvera de Toranzo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,2101
39030,Guriezo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,2439
39032,Hermandad de Campoo de Suso,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1588
39034,Lamasón,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,261
39039,Luena,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,625
39046,Molledo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1486
39051,Pesquera,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,70
39053,Polaciones,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,208
39056,Puente Viesgo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,2884
39057,Ramales de la Victoria,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,3029
39058,Rasines,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,975
39063,Rionansa,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1037
39066,Ruente,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1053
39067,Ruesga,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,813
39069,San Felices de Buelna,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,2390
39070,San Miguel de Aguayo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,175
39071,San Pedro del Romeral,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,446
39072,San Roque de Riomiera,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,350
39078,Santiurde de Toranzo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1734
39081,Saro,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,520
39082,Selaya,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1848
39083,Soba,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1108
39086,Los Tojos,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,380
39089,Tudanca,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,155
39097,Vega de Pas,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,740
39098,Villacarriedo,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1676
39100,Villafufre,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,1000
39101,Valle de Villaverde,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,254
39041,Mazcuerras,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,2085
39045,Miera,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,395
39074,Santa María de Cayón,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,9393
39077,Santiurde de Reinosa,Cantabria,Centro y valle de Villaverde,34,27.6,6.399999999999999,247
15001,Abegondo,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5581
15004,Ares,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,6127
15005,Arteixo,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,33510
15008,Bergondo,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,6945
15009,Betanzos,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,13056
15014,Cabana de Bergantiños,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,4131
15015,Cabanas,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,3317
15017,Cambre,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,24751
15019,Carballo,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,31394
15021,Carral,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,6704
15022,Cedeira,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,6548
15024,Cerceda,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5050
15025,Cerdido,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,1032
15029,Coristanco,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5778
15035,Fene,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,12561
15036,Ferrol,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,64005
15040,Laxe,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,2944
15041,A Laracha,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,11525
15043,Malpica de Bergantiños,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5263
15044,Mañón,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,1242
15048,Miño,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,6763
15049,Moeche,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,1208
15051,Mugardos,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5237
15054,Narón,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,39070
15055,Neda,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,4918
15058,Oleiros,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,37831
15061,Ortigueira,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5579
15069,Pontedeume,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,7526
15075,Sada,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,16895
15076,San Sadurniño,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,2761
15087,Valdoviño,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,6893
15091,Vilarmaior,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,1234
15901,Cariño,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,3763
15902,Oza-Cesuras,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5199
15030,A Coruña,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,247350
15031,Culleredo,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,30863
15064,Paderne,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,2437
15068,Ponteceso,A Coruña,Noroeste de A Coruña,34,26.6,7.399999999999999,5391
39001,Alfoz de Lloredo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2470
39005,Argoños,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,1860
39006,Arnuero,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2250
39008,El Astillero,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,18214
39009,Bárcena de Cicero,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,4650
39011,Bareyo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2147
39012,Cabezón de la Sal,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,8294
39016,Camargo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,30324
39018,Cartes,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,5812
39019,Castañeda,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,3162
39020,Castro-Urdiales,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,33160
39023,Colindres,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,8531
39024,Comillas,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2134
39028,Entrambasaguas,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,5564
39033,Herrerías,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,600
39035,Laredo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,10838
39036,Liendo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,1241
39037,Liérganes,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2401
39038,Limpias,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,1986
39040,Marina de Cudeyo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,5147
39042,Medio Cudeyo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,7674
39043,Meruelo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2230
39044,Miengo,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,5207
39047,Noja,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2739
39048,Penagos,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2247
39052,Piélagos,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,26579
39054,Polanco,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,6172
39062,Ribamontán al Monte,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,2492
39064,Riotuerto,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,1665
39068,Ruiloba,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,779
39073,Santa Cruz de Bezana,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,13684
39075,Santander,Cantabria,Litoral cántabro,34,26.1,7.899999999999999,172655
