nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,tot22,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Aguilar del Río Alhama,26003,DISTINTIVO C,Áreas no urbanas,1,La Rioja,442,18,5.56,2.26,7,4.61,2.39
Aguilar del Río Alhama,26003,ECO,Áreas no urbanas,0,La Rioja,442,18,0,0,NA,3.53,NA
Aguilar del Río Alhama,26003,SIN DISTINTIVO,Áreas no urbanas,16,La Rioja,442,18,88.89,36.2,12.56,17.4,-4.84
Aguilón,50005,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,244,0,NA,0,NA,11.9,NA
Aguilón,50005,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,244,0,NA,0,NA,4.61,NA
Aguilón,50005,ECO,Áreas no urbanas,0,Zaragoza,244,0,NA,0,NA,3.53,NA
Aguilón,50005,SIN DISTINTIVO,Áreas no urbanas,0,Zaragoza,244,0,NA,0,NA,17.4,NA
Agullana,17001,CERO,Áreas no urbanas,0,Girona,903,26,0,0,NA,2.92,NA
Agullana,17001,DISTINTIVO B,Áreas no urbanas,2,Girona,903,26,7.69,2.21,13,11.9,1.1
Agullana,17001,DISTINTIVO C,Áreas no urbanas,6,Girona,903,26,23.08,6.64,2.83,4.61,-1.78
Agullana,17001,ECO,Áreas no urbanas,0,Girona,903,26,0,0,NA,3.53,NA
Agullana,17001,SIN DISTINTIVO,Áreas no urbanas,18,Girona,903,26,69.23,19.93,15.72,17.4,-1.68
Agullent,46004,CERO,Áreas no urbanas,0,Valencia,2361,45,0,0,NA,2.92,NA
Agullent,46004,DISTINTIVO B,Áreas no urbanas,4,Valencia,2361,45,8.89,1.69,14,11.9,2.1
Agullent,46004,DISTINTIVO C,Áreas no urbanas,8,Valencia,2361,45,17.78,3.39,7.75,4.61,3.14
Agullent,46004,ECO,Áreas no urbanas,0,Valencia,2361,45,0,0,NA,3.53,NA
Agullent,46004,SIN DISTINTIVO,Áreas no urbanas,33,Valencia,2361,45,73.33,13.98,15.18,17.4,-2.22
Agulo,38002,DISTINTIVO B,Áreas no urbanas,0,S. C. Tenerife,1085,2,0,0,NA,11.9,NA
Agulo,38002,DISTINTIVO C,Áreas no urbanas,0,S. C. Tenerife,1085,2,0,0,NA,4.61,NA
Agulo,38002,ECO,Áreas no urbanas,0,S. C. Tenerife,1085,2,0,0,NA,3.53,NA
Agulo,38002,SIN DISTINTIVO,Áreas no urbanas,2,S. C. Tenerife,1085,2,100,1.84,31,17.4,13.6
Agurain/Salvatierra,01051,CERO,Áreas no urbanas,0,Araba,5069,159,0,0,NA,2.92,NA
Agurain/Salvatierra,01051,DISTINTIVO B,Áreas no urbanas,8,Araba,5069,159,5.03,1.58,13,11.9,1.1
Agurain/Salvatierra,01051,DISTINTIVO C,Áreas no urbanas,17,Araba,5069,159,10.69,3.35,4.12,4.61,-0.49
Agurain/Salvatierra,01051,ECO,Áreas no urbanas,0,Araba,5069,159,0,0,NA,3.53,NA
Agurain/Salvatierra,01051,SIN DISTINTIVO,Áreas no urbanas,134,Araba,5069,159,84.28,26.44,14.58,17.4,-2.82
Agón,50003,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,139,1,0,0,NA,11.9,NA
Agón,50003,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,139,1,0,0,NA,4.61,NA
Agón,50003,ECO,Áreas no urbanas,0,Zaragoza,139,1,0,0,NA,3.53,NA
Agón,50003,SIN DISTINTIVO,Áreas no urbanas,1,Zaragoza,139,1,100,7.19,24,17.4,6.6
Agüero,22004,CERO,Áreas no urbanas,0,Huesca,145,1,0,0,NA,2.92,NA
Agüero,22004,DISTINTIVO B,Áreas no urbanas,0,Huesca,145,1,0,0,NA,11.9,NA
Agüero,22004,DISTINTIVO C,Áreas no urbanas,0,Huesca,145,1,0,0,NA,4.61,NA
Agüero,22004,ECO,Áreas no urbanas,0,Huesca,145,1,0,0,NA,3.53,NA
Agüero,22004,SIN DISTINTIVO,Áreas no urbanas,1,Huesca,145,1,100,6.9,47,17.4,29.6
Agüimes,35002,CERO,Grandes áreas urbanas,0,Las Palmas,32067,421,0,0,NA,2.92,NA
Agüimes,35002,DISTINTIVO B,Grandes áreas urbanas,33,Las Palmas,32067,421,7.84,1.03,13.97,11.9,2.07
Agüimes,35002,DISTINTIVO C,Grandes áreas urbanas,15,Las Palmas,32067,421,3.56,0.47,5.8,4.61,1.19
Agüimes,35002,ECO,Grandes áreas urbanas,0,Las Palmas,32067,421,0,0,NA,3.53,NA
Agüimes,35002,SIN DISTINTIVO,Grandes áreas urbanas,373,Las Palmas,32067,421,88.6,11.63,25.9,17.4,8.5
Ahigal,10006,CERO,Áreas no urbanas,0,Cáceres,1371,26,0,0,NA,2.92,NA
Ahigal,10006,DISTINTIVO B,Áreas no urbanas,0,Cáceres,1371,26,0,0,NA,11.9,NA
Ahigal,10006,DISTINTIVO C,Áreas no urbanas,1,Cáceres,1371,26,3.85,0.73,3,4.61,-1.61
Ahigal,10006,ECO,Áreas no urbanas,0,Cáceres,1371,26,0,0,NA,3.53,NA
Ahigal,10006,SIN DISTINTIVO,Áreas no urbanas,25,Cáceres,1371,26,96.15,18.23,18.84,17.4,1.44
Ahigal de Villarino,37004,DISTINTIVO B,Áreas no urbanas,0,Salamanca,27,2,0,0,NA,11.9,NA
Ahigal de Villarino,37004,DISTINTIVO C,Áreas no urbanas,0,Salamanca,27,2,0,0,NA,4.61,NA
Ahigal de Villarino,37004,SIN DISTINTIVO,Áreas no urbanas,2,Salamanca,27,2,100,74.07,25,17.4,7.6
Ahigal de los Aceiteros,37003,DISTINTIVO B,Áreas no urbanas,0,Salamanca,101,0,NA,0,NA,11.9,NA
Ahigal de los Aceiteros,37003,DISTINTIVO C,Áreas no urbanas,0,Salamanca,101,0,NA,0,NA,4.61,NA
Ahigal de los Aceiteros,37003,ECO,Áreas no urbanas,0,Salamanca,101,0,NA,0,NA,3.53,NA
Ahigal de los Aceiteros,37003,SIN DISTINTIVO,Áreas no urbanas,0,Salamanca,101,0,NA,0,NA,17.4,NA
Ahillones,06003,CERO,Áreas no urbanas,0,Badajoz,826,12,0,0,NA,2.92,NA
Ahillones,06003,DISTINTIVO B,Áreas no urbanas,0,Badajoz,826,12,0,0,NA,11.9,NA
Ahillones,06003,DISTINTIVO C,Áreas no urbanas,1,Badajoz,826,12,8.33,1.21,6,4.61,1.39
Ahillones,06003,ECO,Áreas no urbanas,0,Badajoz,826,12,0,0,NA,3.53,NA
Ahillones,06003,SIN DISTINTIVO,Áreas no urbanas,11,Badajoz,826,12,91.67,13.32,21.55,17.4,4.15
Aia,20016,CERO,Áreas no urbanas,0,Gipuzkoa,2094,95,0,0,NA,2.92,NA
Aia,20016,DISTINTIVO B,Áreas no urbanas,9,Gipuzkoa,2094,95,9.47,4.3,12.44,11.9,0.54
Aia,20016,DISTINTIVO C,Áreas no urbanas,5,Gipuzkoa,2094,95,5.26,2.39,3.8,4.61,-0.81
Aia,20016,ECO,Áreas no urbanas,0,Gipuzkoa,2094,95,0,0,NA,3.53,NA
Aia,20016,SIN DISTINTIVO,Áreas no urbanas,81,Gipuzkoa,2094,95,85.26,38.68,21.43,17.4,4.03
Aibar/Oibar,31009,CERO,Áreas no urbanas,0,Navarra,784,8,0,0,NA,2.92,NA
Aibar/Oibar,31009,DISTINTIVO B,Áreas no urbanas,1,Navarra,784,8,12.5,1.28,12,11.9,0.1
Aibar/Oibar,31009,DISTINTIVO C,Áreas no urbanas,1,Navarra,784,8,12.5,1.28,1,4.61,-3.61
