cod_ine,cod_region_iso,nom_region_iso,indicativo,nom_mun,prov_isla,tmed,tmax,calor,anomalia_tmax,tmin,frio,anomalia_tmin,fecha,hora,nombre_clean
44182,624401,Albarracín y Jiloca,8368U,Perales del Alfambra,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44183,624402,Gúdar y Maestrazgo,8489X,Pitarque,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44184,624402,Gúdar y Maestrazgo,9381I,Plou,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44185,624401,Albarracín y Jiloca,8368U,"Pobo, El",Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44187,624403,Bajo Aragón de Teruel,9573X,"Portellada, La",Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44189,624401,Albarracín y Jiloca,9381,Pozondón,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44190,624401,Albarracín y Jiloca,9381,Pozuel del Campo,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44191,624403,Bajo Aragón de Teruel,9573X,"Puebla de Híjar, La",Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44192,624402,Gúdar y Maestrazgo,8368U,"Puebla de Valverde, La",Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44193,624402,Gúdar y Maestrazgo,8489X,Puertomingalvo,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44194,624403,Bajo Aragón de Teruel,9569A,Ráfales,Teruel,9.85,14.3,no hace calor,"-1,6",5.4,el frío es normal,"-0,6",2024-03-05,20:30:00,Calanda
44195,624401,Albarracín y Jiloca,9381,Rillo,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44196,624401,Albarracín y Jiloca,8368U,Riodeva,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44197,624401,Albarracín y Jiloca,9381,Ródenas,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44198,624401,Albarracín y Jiloca,8368U,Royuela,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44199,624401,Albarracín y Jiloca,8368U,Rubiales,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44200,624401,Albarracín y Jiloca,9381,Rubielos de la Cérida,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44201,624402,Gúdar y Maestrazgo,8368U,Rubielos de Mora,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44203,624402,Gúdar y Maestrazgo,9381I,Salcedillo,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44204,624401,Albarracín y Jiloca,8368U,Saldón,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44205,624403,Bajo Aragón de Teruel,9573X,Samper de Calanda,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44206,624402,Gúdar y Maestrazgo,8368U,San Agustín,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44207,624401,Albarracín y Jiloca,9381I,San Martín del Río,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44208,624401,Albarracín y Jiloca,9381I,Santa Cruz de Nogueras,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44209,624401,Albarracín y Jiloca,8368U,Santa Eulalia,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44210,624402,Gúdar y Maestrazgo,8368U,Sarrión,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44211,624402,Gúdar y Maestrazgo,9381I,Segura de los Baños,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44212,624403,Bajo Aragón de Teruel,9569A,Seno,Teruel,9.85,14.3,no hace calor,"-1,6",5.4,el frío es normal,"-0,6",2024-03-05,20:30:00,Calanda
44213,624401,Albarracín y Jiloca,9381,Singra,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44215,624401,Albarracín y Jiloca,8368U,Terriente,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44216,624401,Albarracín y Jiloca,8368U,Teruel,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44217,624401,Albarracín y Jiloca,8368U,Toril y Masegoso,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44218,624401,Albarracín y Jiloca,8368U,Tormón,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44219,624401,Albarracín y Jiloca,9381I,Tornos,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44220,624401,Albarracín y Jiloca,9381,Torralba de los Sisones,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44221,624403,Bajo Aragón de Teruel,9573X,Torrecilla de Alcañiz,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44222,624401,Albarracín y Jiloca,9381I,Torrecilla del Rebollar,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44223,624403,Bajo Aragón de Teruel,9569A,Torre de Arcas,Teruel,9.85,14.3,no hace calor,"-1,6",5.4,el frío es normal,"-0,6",2024-03-05,20:30:00,Calanda
44224,624402,Gúdar y Maestrazgo,9569A,Torre de las Arcas,Teruel,9.85,14.3,no hace calor,"-1,6",5.4,el frío es normal,"-0,6",2024-03-05,20:30:00,Calanda
44225,624403,Bajo Aragón de Teruel,9573X,Torre del Compte,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44226,624401,Albarracín y Jiloca,9381,Torrelacárcel,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44227,624401,Albarracín y Jiloca,9381,Torre los Negros,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44228,624401,Albarracín y Jiloca,8368U,Torremocha de Jiloca,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44229,624401,Albarracín y Jiloca,8368U,Torres de Albarracín,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44230,624403,Bajo Aragón de Teruel,9569A,Torrevelilla,Teruel,9.85,14.3,no hace calor,"-1,6",5.4,el frío es normal,"-0,6",2024-03-05,20:30:00,Calanda
44231,624402,Gúdar y Maestrazgo,8368U,Torrijas,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44232,624401,Albarracín y Jiloca,9381,Torrijo del Campo,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44234,624401,Albarracín y Jiloca,8368U,Tramacastiel,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44235,624401,Albarracín y Jiloca,8368U,Tramacastilla,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44236,624402,Gúdar y Maestrazgo,9563X,Tronchón,Teruel,5.05,8.6,el calor es normal,"-0,4",1.5,hace frío,"-0,8",2024-03-05,20:30:00,Castellfort
44237,624403,Bajo Aragón de Teruel,9573X,Urrea de Gaén,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44238,624402,Gúdar y Maestrazgo,9381,Utrillas,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44239,624401,Albarracín y Jiloca,8368U,Valacloche,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44240,624402,Gúdar y Maestrazgo,8368U,Valbona,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44241,624403,Bajo Aragón de Teruel,9573X,Valdealgorfa,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44243,624401,Albarracín y Jiloca,8368U,Valdecuenca,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44244,624402,Gúdar y Maestrazgo,8489X,Valdelinares,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44245,624403,Bajo Aragón de Teruel,9573X,Valdeltormo,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44246,624403,Bajo Aragón de Teruel,9573X,Valderrobres,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44247,624403,Bajo Aragón de Teruel,9573X,Valjunquera,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44249,624401,Albarracín y Jiloca,8368U,"Vallecillo, El",Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44250,624401,Albarracín y Jiloca,8368U,Veguillas de la Sierra,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44251,624401,Albarracín y Jiloca,9381,Villafranca del Campo,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44252,624401,Albarracín y Jiloca,9381I,Villahermosa del Campo,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44256,624402,Gúdar y Maestrazgo,9381I,Villanueva del Rebollar de la Sierr,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44257,624401,Albarracín y Jiloca,8368U,Villar del Cobo,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44258,624401,Albarracín y Jiloca,9381,Villar del Salz,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44260,624402,Gúdar y Maestrazgo,9563X,Villarluengo,Teruel,5.05,8.6,el calor es normal,"-0,4",1.5,hace frío,"-0,8",2024-03-05,20:30:00,Castellfort
44261,624401,Albarracín y Jiloca,8368U,Villarquemado,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44262,624402,Gúdar y Maestrazgo,8489X,Villarroya de los Pinares,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44263,624401,Albarracín y Jiloca,8368U,Villastar,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44264,624401,Albarracín y Jiloca,8368U,Villel,Teruel,5.3,12.5,el calor es normal,"-0,3",-1.9,hace mucho frío,"-2,7",2024-03-05,20:30:00,Teruel
44265,624403,Bajo Aragón de Teruel,9573X,Vinaceite,Teruel,9.1,15.2,el calor es normal,0,3,hace frío,"-0,7",2024-03-05,20:30:00,Alcañiz
44266,624401,Albarracín y Jiloca,9381,Visiedo,Teruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44267,624402,Gúdar y Maestrazgo,9381I,Vivel del Río Martín,Teruel,6.15,11.4,no hace calor,"-0,8",0.9,el frío es normal,"+0,2",2024-03-05,20:30:00,Calamocha
44268,624402,Gúdar y Maestrazgo,9569A,"Zoma, La",Teruel,9.85,14.3,no hace calor,"-1,6",5.4,el frío es normal,"-0,6",2024-03-05,20:30:00,Calanda
45001,684503,Montes de Toledo,3298X,Ajofrín,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45002,684502,Valle del Tajo,3260B,Alameda de la Sagra,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45003,684502,Valle del Tajo,3260B,Albarreal de Tajo,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45004,684502,Valle del Tajo,3260B,Alcabón,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45005,684502,Valle del Tajo,3365A,Alcañizo,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45006,684502,Valle del Tajo,3365A,Alcaudete de la Jara,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45007,684502,Valle del Tajo,3365A,Alcolea de Tajo,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45008,684501,Sierra de San Vicente,3391,Aldea en Cabo,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45009,684502,Valle del Tajo,3365A,Aldeanueva de Barbarroya,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45010,684502,Valle del Tajo,3365A,Aldeanueva de San Bartolomé,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45011,684501,Sierra de San Vicente,3391,Almendral de la Cañada,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45012,684503,Montes de Toledo,3298X,Almonacid de Toledo,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45013,684501,Sierra de San Vicente,3391,Almorox,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45014,684502,Valle del Tajo,3259,Añover de Tajo,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45015,684502,Valle del Tajo,3260B,Arcicóllar,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45016,684503,Montes de Toledo,3298X,Argés,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45017,684502,Valle del Tajo,3365A,Azután,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45018,684502,Valle del Tajo,3260B,Barcience,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45019,684502,Valle del Tajo,3260B,Bargas,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45020,684502,Valle del Tajo,3365A,Belvís de la Jara,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45021,684502,Valle del Tajo,3260B,Borox,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45022,684501,Sierra de San Vicente,3365A,Buenaventura,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45023,684503,Montes de Toledo,3298X,Burguillos de Toledo,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45024,684502,Valle del Tajo,3260B,Burujón,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45025,684502,Valle del Tajo,3260B,Cabañas de la Sagra,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45026,684504,La Mancha toledana,4067,Cabañas de Yepes,Toledo,6.6499999999999995,12.6,no hace calor,-1,0.7,hace mucho frío,"-2,5",2024-03-05,20:30:00,Madridejos
45027,684504,La Mancha toledana,4061X,Cabezamesada,Toledo,7.1,12.6,no hace calor,"-1,4",1.6,hace mucho frío,"-2,2",2024-03-05,20:30:00,Quintanar de la Orden
45028,684502,Valle del Tajo,3365A,Calera y Chozas,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45029,684502,Valle del Tajo,3365A,Caleruela,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45030,684502,Valle del Tajo,3365A,Calzada de Oropesa,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45031,684502,Valle del Tajo,3260B,Camarena,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45032,684502,Valle del Tajo,3260B,Camarenilla,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45033,684503,Montes de Toledo,3298X,"Campillo de la Jara, El",Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45034,684504,La Mancha toledana,4067,Camuñas,Toledo,6.6499999999999995,12.6,no hace calor,-1,0.7,hace mucho frío,"-2,5",2024-03-05,20:30:00,Madridejos
45035,684502,Valle del Tajo,3365A,Cardiel de los Montes,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45036,684502,Valle del Tajo,3260B,Carmena,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45037,684502,Valle del Tajo,3365A,"Carpio de Tajo, El",Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45038,684502,Valle del Tajo,3260B,Carranque,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45039,684502,Valle del Tajo,3365A,Carriches,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45040,684502,Valle del Tajo,3365A,"Casar de Escalona, El",Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45041,684502,Valle del Tajo,3260B,Casarrubios del Monte,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45042,684503,Montes de Toledo,3298X,Casasbuenas,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45043,684502,Valle del Tajo,3365A,Castillo de Bayuela,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45045,684502,Valle del Tajo,3365A,Cazalegas,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45046,684502,Valle del Tajo,3365A,Cebolla,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45047,684502,Valle del Tajo,3260B,Cedillo del Condado,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45048,684502,Valle del Tajo,3365A,"Cerralbos, Los",Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45049,684502,Valle del Tajo,3365A,Cervera de los Montes,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45050,684504,La Mancha toledana,4067,Ciruelos,Toledo,6.6499999999999995,12.6,no hace calor,-1,0.7,hace mucho frío,"-2,5",2024-03-05,20:30:00,Madridejos
45051,684502,Valle del Tajo,3260B,Cobeja,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45052,684503,Montes de Toledo,3298X,Cobisa,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45053,684504,La Mancha toledana,4067,Consuegra,Toledo,6.6499999999999995,12.6,no hace calor,-1,0.7,hace mucho frío,"-2,5",2024-03-05,20:30:00,Madridejos
45054,684504,La Mancha toledana,4061X,Corral de Almaguer,Toledo,7.1,12.6,no hace calor,"-1,4",1.6,hace mucho frío,"-2,2",2024-03-05,20:30:00,Quintanar de la Orden
45055,684503,Montes de Toledo,3298X,Cuerva,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45056,684502,Valle del Tajo,3260B,Chozas de Canales,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45057,684503,Montes de Toledo,3298X,Chueca,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45058,684502,Valle del Tajo,3365A,Domingo Pérez,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45059,684504,La Mancha toledana,4067,Dosbarrios,Toledo,6.6499999999999995,12.6,no hace calor,-1,0.7,hace mucho frío,"-2,5",2024-03-05,20:30:00,Madridejos
45060,684502,Valle del Tajo,3365A,Erustes,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45061,684502,Valle del Tajo,3260B,Escalona,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45062,684502,Valle del Tajo,3260B,Escalonilla,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45063,684503,Montes de Toledo,3298X,Espinoso del Rey,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45064,684502,Valle del Tajo,3260B,Esquivias,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45065,684502,Valle del Tajo,3365A,"Estrella, La",Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45066,684502,Valle del Tajo,3260B,Fuensalida,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45067,684503,Montes de Toledo,3298X,Gálvez,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45068,684501,Sierra de San Vicente,3391,Garciotum,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45069,684502,Valle del Tajo,3260B,Gerindote,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45070,684502,Valle del Tajo,3260B,Guadamur,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45071,684504,La Mancha toledana,4067,"Guardia, La",Toledo,6.6499999999999995,12.6,no hace calor,-1,0.7,hace mucho frío,"-2,5",2024-03-05,20:30:00,Madridejos
45072,684502,Valle del Tajo,3365A,"Herencias, Las",Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45073,684502,Valle del Tajo,3365A,Herreruela de Oropesa,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45074,684501,Sierra de San Vicente,3365A,Hinojosa de San Vicente,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45075,684503,Montes de Toledo,3298X,Hontanar,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45076,684502,Valle del Tajo,3365A,Hormigos,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45077,684502,Valle del Tajo,3260B,Huecas,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45078,684504,La Mancha toledana,4067,Huerta de Valdecarábanos,Toledo,6.6499999999999995,12.6,no hace calor,-1,0.7,hace mucho frío,"-2,5",2024-03-05,20:30:00,Madridejos
45079,684501,Sierra de San Vicente,3391,"Iglesuela, La",Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45080,684502,Valle del Tajo,3365A,Illán de Vacas,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45081,684502,Valle del Tajo,3260B,Illescas,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
45082,684502,Valle del Tajo,3365A,Lagartera,Toledo,8.35,16,el calor es normal,"+0,6",0.7,hace mucho frío,"-3,7",2024-03-05,20:30:00,Talavera de la Reina
45083,684503,Montes de Toledo,3298X,Layos,Toledo,7.050000000000001,12.3,hace calor,"+0,9",1.8,hace frío,"-1,4",2024-03-05,20:30:00,San Pablo de los Montes
45084,684504,La Mancha toledana,4061X,Lillo,Toledo,7.1,12.6,no hace calor,"-1,4",1.6,hace mucho frío,"-2,2",2024-03-05,20:30:00,Quintanar de la Orden
45085,684502,Valle del Tajo,3260B,Lominchar,Toledo,9.8,16.2,hace calor,"+0,3",3.4,hace frío,"-1,9",2024-03-05,20:30:00,Toledo
