fecha,indicativo,nombre_clean,provincia_clean,tmax,calor
2024-03-18,2465,Segovia,Segovia,21.2,hace mucho calor
2024-03-18,2630X,Puerto de San Isidro,León,15.4,el calor es extremo
2024-03-18,2661,"León, Virgen del Camino",León,19,hace calor
2024-03-18,2737E,Lagunas de Somoza,León,NA,NA
2024-03-18,2755X,Benavente,Zamora,21.7,el calor es extremo
2024-03-18,2775X,Villardeciervos,Zamora,21.5,hace mucho calor
2024-03-18,2867,Salamanca Aeropuerto,Salamanca,22.6,hace mucho calor
2024-03-18,2870,Salamanca,Salamanca,23.2,hace mucho calor
2024-03-18,2916A,Vitigudino,Salamanca,22.4,hace mucho calor
2024-03-18,2946X,Saelices El Chico,Salamanca,23.3,el calor es extremo
2024-03-18,3013,Molina de Aragón,Guadalajara,21.6,hace mucho calor
2024-03-18,3094B,Tarancón,Cuenca,21.6,hace mucho calor
2024-03-18,3100B,Aranjuez,Madrid,22.3,hace mucho calor
2024-03-18,3110C,Buitrago del Lozoya,Madrid,20.7,el calor es extremo
2024-03-18,3111D,Somosierra,Madrid,17.6,hace mucho calor
2024-03-18,3129,Madrid Aeropuerto,Madrid,21.6,hace calor
2024-03-18,3130C,Sigüenza,Guadalajara,22.1,el calor es extremo
2024-03-18,3168D,Guadalajara,Guadalajara,21.4,hace mucho calor
2024-03-18,3191E,Colmenar Viejo,Madrid,18.6,hace calor
2024-03-18,3195,"Madrid, Retiro",Madrid,21.2,hace calor
2024-03-18,3260B,Toledo,Toledo,23.7,hace mucho calor
2024-03-18,3266A,Puerto Alto del León,Madrid,14.9,hace mucho calor
2024-03-18,3298X,San Pablo de los Montes,Toledo,20.8,el calor es extremo
2024-03-18,3365A,Talavera de la Reina,Toledo,23.4,hace mucho calor
2024-03-18,3434X,Navalmoral de la Mata,Cáceres,23.1,hace mucho calor
2024-03-18,3469A,Cáceres,Cáceres,23.7,hace mucho calor
2024-03-18,3519X,Plasencia,Cáceres,23.1,el calor es extremo
2024-03-18,3526X,Coria,Cáceres,23,hace mucho calor
2024-03-18,3576X,Valencia de Alcántara,Cáceres,23.1,el calor es extremo
2024-03-18,4061X,Quintanar de la Orden,Toledo,21.8,hace mucho calor
2024-03-18,4067,Madridejos,Toledo,22.1,hace mucho calor
2024-03-18,4090Y,San Clemente,Cuenca,20.7,el calor es extremo
2024-03-18,4103X,Tomelloso,Ciudad Real,22.9,hace mucho calor
2024-03-18,4121,Ciudad Real,Ciudad Real,23.1,hace mucho calor
2024-03-18,4147X,Valdepeñas,Ciudad Real,23.3,el calor es extremo
2024-03-18,4148,Viso del Marqués,Ciudad Real,22.1,el calor es extremo
2024-03-18,4220X,Puebla de Don Rodrigo,Ciudad Real,22.9,hace mucho calor
2024-03-18,4244X,Herrera del Duque,Badajoz,23.5,el calor es extremo
2024-03-18,4267X,Hinojosa del Duque,Córdoba,23,el calor es extremo
2024-03-18,4358X,Don Benito,Badajoz,24.1,hace mucho calor
2024-03-18,4386B,Llerena,Badajoz,23.7,el calor es extremo
2024-03-18,4410X,Mérida,Badajoz,24.1,hace calor
2024-03-18,4452,Badajoz Aeropuerto,Badajoz,24.4,hace mucho calor
2024-03-18,4511C,Jerez de los Caballeros,Badajoz,24.6,el calor es extremo
2024-03-18,4549Y,Ayamonte,Huelva,25,el calor es extremo
2024-03-18,5000C,Ceuta,Ceuta,19.9,hace mucho calor
2024-03-18,5181D,Arroyo del Ojanco,Jaén,25.8,el calor es extremo
2024-03-18,5192,Villarrodrigo,Jaén,24.5,el calor es extremo
2024-03-18,5270B,Jaén,Jaén,23.8,el calor es extremo
2024-03-18,5298X,Andújar,Jaén,27.5,el calor es extremo
2024-03-18,5390Y,Villanueva de Córdoba,Córdoba,24,el calor es extremo
2024-03-18,5402,Córdoba Aeropuerto,Córdoba,26,hace mucho calor
2024-03-18,5514,Granada Base Aérea,Granada,NA,NA
2024-03-18,5530E,Granada Aeropuerto,Granada,26.5,el calor es extremo
2024-03-18,5612B,La Roda de Andalucía,Sevilla,31,el calor es extremo
2024-03-18,5641X,Écija,Sevilla,27.7,el calor es extremo
2024-03-18,5704B,Cazalla de la Sierra,Sevilla,26.1,el calor es extremo
2024-03-18,5783,Sevilla Aeropuerto,Sevilla,25.4,hace mucho calor
2024-03-18,5796,Morón de la Frontera,Sevilla,26.9,el calor es extremo
2024-03-18,5860E,"Moguer, El Arenosillo",Huelva,26.8,el calor es extremo
2024-03-18,5910,"Rota, Base Naval",Cádiz,26.4,el calor es extremo
2024-03-18,5911A,Grazalema,Cádiz,25,el calor es extremo
2024-03-18,5960,Jerez de la Frontera Aeropuerto,Cádiz,27.2,el calor es extremo
2024-03-18,5972X,San Fernando,Cádiz,26.6,el calor es extremo
2024-03-18,5973,Cádiz,Cádiz,25.4,el calor es extremo
2024-03-18,5995B,Vejer de La Frontera,Cádiz,29.3,el calor es extremo
2024-03-18,6000A,Melilla,Melilla,20,hace mucho calor
2024-03-18,6001,Tarifa,Cádiz,22.2,el calor es extremo
2024-03-18,6058I,Estepona,Málaga,21.2,hace mucho calor
2024-03-18,6084X,Fuengirola,Málaga,NA,NA
2024-03-18,6106X,Antequera,Málaga,26.7,el calor es extremo
2024-03-18,6155A,Málaga Aeropuerto,Málaga,24.8,el calor es extremo
2024-03-18,6156X,"Málaga, Centro Meteorológico",Málaga,25.3,el calor es extremo
2024-03-18,6277B,Adra,Almería,NA,NA
2024-03-18,6293X,Roquetas de Mar,Almería,19.5,no hace calor
2024-03-18,6325O,Almería Aeropuerto,Almería,20.5,hace calor
2024-03-18,6367B,Huércal-Overa,Almería,29,el calor es extremo
2024-03-18,7002Y,Águilas,Murcia,23.3,el calor es extremo
2024-03-18,7012C,Cartagena,Murcia,24.5,el calor es extremo
2024-03-18,7031,San Javier Aeropuerto,Murcia,23.5,el calor es extremo
2024-03-18,7031X,San Javier Aeropuerto,Murcia,23.5,el calor es extremo
2024-03-18,7096B,Hellín,Albacete,26.2,el calor es extremo
2024-03-18,7119B,Caravaca de la Cruz,Murcia,29.5,el calor es extremo
2024-03-18,7145D,Cieza,Murcia,31.8,el calor es extremo
2024-03-18,7178I,Murcia,Murcia,31.9,el calor es extremo
2024-03-18,7209,Lorca,Murcia,30.4,el calor es extremo
2024-03-18,7247X,El Pinós/Pinoso,Alicante,28.8,el calor es extremo
2024-03-18,7275C,Yecla,Murcia,27,el calor es extremo
2024-03-18,8019,Alicante-Elche Aeropuerto,Alicante,22.2,hace mucho calor
2024-03-18,8025,Alacant/Alicante,Alicante,23,hace mucho calor
2024-03-18,8050X,Jávea/Xàbia,Alicante,24.1,hace mucho calor
2024-03-18,8096,Cuenca,Cuenca,21,hace mucho calor
2024-03-18,8175,Albacete Base Aérea,Albacete,24.3,el calor es extremo
2024-03-18,8293X,Xàtiva,Valencia,29.1,el calor es extremo
2024-03-18,8309X,Utiel,Valencia,23.5,hace mucho calor
2024-03-18,8325X,Polinyà de Xúquer,Valencia,22,hace calor
2024-03-18,8368U,Teruel,Teruel,23.6,el calor es extremo
2024-03-18,8414A,Valencia Aeropuerto,Valencia,23.6,hace mucho calor
2024-03-18,8416Y,"València, Viveros",Valencia,18.7,no hace calor
2024-03-18,8500A,Castelló - Almassora,Castellón,20.8,hace calor
2024-03-18,9170,"Logroño, Aeropuerto",La Rioja,25.3,el calor es extremo
2024-03-18,9208E,Aragüés del Puerto,Huesca,21.3,el calor es extremo
2024-03-18,9244X,Sos del Rey Católico,Zaragoza,21.9,el calor es extremo
2024-03-18,9263D,"Pamplona, Aeropuerto",Navarra,23.9,el calor es extremo
2024-03-18,9263X,"Aranguren, Ilundain",Navarra,22.8,el calor es extremo
2024-03-18,9294E,"Bardenas Reales, Base Aérea",Navarra,24,el calor es extremo
2024-03-18,9381I,Calamocha,Teruel,22.5,hace mucho calor
2024-03-18,9390,Daroca,Zaragoza,23.9,el calor es extremo
2024-03-18,9394X,Calatayud,Zaragoza,24.4,el calor es extremo
2024-03-18,9434,"Zaragoza, Aeropuerto",Zaragoza,23.4,hace mucho calor
2024-03-18,9434P,"Zaragoza, Valdespartera",Zaragoza,23.1,el calor es extremo
2024-03-18,9563X,Castellfort,Castellón,20.6,el calor es extremo
2024-03-18,9569A,Calanda,Teruel,23.9,el calor es extremo
2024-03-18,9573X,Alcañiz,Teruel,24.7,el calor es extremo
2024-03-18,9585,La Molina,Girona,15.2,hace mucho calor
2024-03-18,9698U,Talarn,Lleida,22.9,hace mucho calor
2024-03-18,9771C,Lleida,Lleida,25.5,el calor es extremo
2024-03-18,9784P,Bielsa,Huesca,22.6,hace mucho calor
2024-03-18,9898,"Huesca, Aeropuerto",Huesca,22.6,hace mucho calor
2024-03-18,9981A,Estación de Tortosa (Roquetes),Tarragona,27.7,el calor es extremo
2024-03-18,9990X,"Naut Aran, Arties",Lleida,20.1,el calor es extremo
2024-03-18,B013X,"Escorca, Lluc",Baleares,23.2,el calor es extremo
2024-03-18,B228,"Palma, Puerto",Baleares,23,el calor es extremo
2024-03-18,B278,"Palma de Mallorca, Aeropuerto",Baleares,25.2,el calor es extremo
2024-03-18,B434X,Portocolom,Baleares,19.5,hace mucho calor
2024-03-18,B691Y,Sa Pobla,Baleares,23.8,hace mucho calor
2024-03-18,B893,"Menorca, Aeropuerto",Baleares,NA,NA
2024-03-18,B954,"Ibiza, Aeropuerto",Baleares,23.2,el calor es extremo
2024-03-18,C029O,Lanzarote Aeropuerto,Las Palmas,26.3,hace mucho calor
2024-03-18,C129Z,Tazacorte,Sta. Cruz de Tenerife,25.6,hace mucho calor
2024-03-18,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,21.5,el calor es normal
2024-03-18,C229J,Pájara,Las Palmas,26.3,hace mucho calor
2024-03-18,C249I,Fuerteventura Aeropuerto,Las Palmas,26.9,hace mucho calor
2024-03-18,C329Z,San Sebastián de la Gomera,Sta. Cruz de Tenerife,NA,NA
2024-03-18,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,25.2,hace mucho calor
2024-03-18,C430E,Izaña,Sta. Cruz de Tenerife,15.3,hace mucho calor
2024-03-18,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,19.3,hace calor
2024-03-18,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,26.8,el calor es extremo
2024-03-18,C459Z,Puerto de la Cruz,Sta. Cruz de Tenerife,24.5,el calor es extremo
2024-03-18,C629X,"Mogán, Puerto",Las Palmas,25.5,hace mucho calor
2024-03-18,C649I,Gran Canaria Aeropuerto,Las Palmas,25,hace mucho calor
2024-03-18,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,23.2,el calor es extremo
2024-03-18,C689E,Maspalomas,Las Palmas,NA,NA
2024-03-18,C929I,Hierro Aeropuerto,Sta. Cruz de Tenerife,22.6,hace mucho calor
2024-03-19,0016A,Reus Aeropuerto,Tarragona,17.6,hace calor
2024-03-19,0076,Barcelona Aeropuerto,Barcelona,16.3,no hace calor
2024-03-19,0149X,Manresa,Barcelona,14.1,no hace calor
2024-03-19,0201D,Barcelona,Barcelona,17,hace calor
2024-03-19,0252D,Arenys de Mar,Barcelona,20.8,el calor es extremo
2024-03-19,0367,Girona Aeropuerto,Girona,18.8,el calor es normal
2024-03-19,0372C,Porqueres,Girona,20.2,hace mucho calor
2024-03-19,1002Y,"Baztan, Irurita",Navarra,15.3,no hace calor
2024-03-19,1037Y,Zumarraga,Gipuzkoa,14.9,hace calor
2024-03-19,1041A,Zumaia,Gipuzkoa,15.7,hace calor
2024-03-19,1050J,Elgoibar,Gipuzkoa,16.3,hace calor
2024-03-19,1059X,Punta Galea,Bizkaia,15.6,hace calor
2024-03-19,1078I,Güeñes,Bizkaia,14.4,el calor es normal
2024-03-19,1082,Bilbao Aeropuerto,Bizkaia,15.4,no hace calor
2024-03-19,1083L,Castro Urdiales,Cantabria,15.7,el calor es extremo
2024-03-19,1109,Santander Aeropuerto,Cantabria,15.7,el calor es normal
2024-03-19,1111,Santander,Cantabria,13.8,no hace calor
2024-03-19,1111X,Santander,Cantabria,13.8,hace mucho calor
2024-03-19,1159,San Vicente de la Barquera,Cantabria,14.3,hace calor
2024-03-19,1183X,Llanes,Asturias,14.5,el calor es normal
2024-03-19,1207U,"Gijón, Campus",Asturias,14.5,hace calor
2024-03-19,1212E,Asturias Aeropuerto,Asturias,13.3,no hace calor
2024-03-19,1221D,Pajares-Valgrande,Asturias,8.4,el calor es normal
2024-03-19,1249X,Oviedo,Asturias,13.2,hace calor
2024-03-19,1331A,Castropol,Asturias,13.3,no hace calor
2024-03-19,1351,Estaca de Bares,A Coruña,12.3,no hace calor
2024-03-19,1387,A Coruña,A Coruña,12,no hace calor
2024-03-19,1387E,A Coruña Aeropuerto,A Coruña,11,no hace calor
2024-03-19,1393,Cabo Vilán,A Coruña,10.9,no hace calor
2024-03-19,1400,Fisterra,A Coruña,12,no hace calor
2024-03-19,1428,Santiago de Compostela Aeropuerto,A Coruña,10.2,no hace calor
2024-03-19,1473A,Padrón,A Coruña,11,no hace calor
2024-03-19,1484C,Pontevedra,Pontevedra,12.6,no hace calor
2024-03-19,1495,Vigo Aeropuerto,Pontevedra,12.1,no hace calor
2024-03-19,1505,Lugo Aeropuerto,Lugo,12.1,no hace calor
2024-03-19,1542,Puerto de Leitariegos,Asturias,12.2,hace mucho calor
2024-03-19,1549,Ponferrada,León,12.2,no hace calor
2024-03-19,1631E,A Pobra de Trives,Ourense,10.9,no hace calor
2024-03-19,1690A,Ourense,Ourense,14.6,no hace calor
2024-03-19,1700X,O Carballiño,Ourense,12.5,no hace calor
2024-03-19,1735X,Xinzo de Limia,Ourense,10.8,no hace calor
2024-03-19,2030,Soria,Soria,13.6,no hace calor
2024-03-19,2117D,Aranda de Duero,Burgos,14.2,hace calor
2024-03-19,2150H,"La Pinilla, Estación de Esquí",Segovia,10.3,hace mucho calor
2024-03-19,2235U,Cervera de Pisuerga,Palencia,13.7,el calor es normal
2024-03-19,2298,Palacios de la Sierra,Burgos,13.7,hace calor
2024-03-19,2331,Burgos Aeropuerto,Burgos,14.9,el calor es normal
2024-03-19,2374X,Carrión de los Condes,Palencia,13.1,no hace calor
2024-03-19,2400E,Autilla del Pino,Palencia,14.3,hace calor
2024-03-19,2422,Valladolid,Valladolid,13.2,no hace calor
2024-03-19,2444,Ávila,Ávila,14.4,el calor es normal
2024-03-19,2462,Puerto de Navacerrada,Madrid,10.9,hace calor
2024-03-19,2465,Segovia,Segovia,16.5,hace calor
2024-03-19,2630X,Puerto de San Isidro,León,11,hace calor
2024-03-19,2661,"León, Virgen del Camino",León,13.2,no hace calor
2024-03-19,2737E,Lagunas de Somoza,León,NA,NA
2024-03-19,2755X,Benavente,Zamora,12.6,no hace calor
2024-03-19,2775X,Villardeciervos,Zamora,13.2,no hace calor
2024-03-19,2867,Salamanca Aeropuerto,Salamanca,14.5,no hace calor
2024-03-19,2870,Salamanca,Salamanca,13.9,no hace calor
2024-03-19,2916A,Vitigudino,Salamanca,15,no hace calor
2024-03-19,2946X,Saelices El Chico,Salamanca,13.7,no hace calor
2024-03-19,3013,Molina de Aragón,Guadalajara,10.9,no hace calor
2024-03-19,3094B,Tarancón,Cuenca,15.7,hace calor
2024-03-19,3100B,Aranjuez,Madrid,13.9,no hace calor
2024-03-19,3110C,Buitrago del Lozoya,Madrid,14.2,el calor es normal
2024-03-19,3111D,Somosierra,Madrid,11.6,hace calor
2024-03-19,3129,Madrid Aeropuerto,Madrid,13.5,no hace calor
2024-03-19,3130C,Sigüenza,Guadalajara,13,no hace calor
2024-03-19,3168D,Guadalajara,Guadalajara,15,hace calor
2024-03-19,3191E,Colmenar Viejo,Madrid,16.4,el calor es normal
2024-03-19,3195,"Madrid, Retiro",Madrid,16.1,no hace calor
2024-03-19,3260B,Toledo,Toledo,15.5,no hace calor
2024-03-19,3266A,Puerto Alto del León,Madrid,12.5,hace mucho calor
2024-03-19,3298X,San Pablo de los Montes,Toledo,19,hace mucho calor
2024-03-19,3365A,Talavera de la Reina,Toledo,14.1,no hace calor
2024-03-19,3434X,Navalmoral de la Mata,Cáceres,15.3,no hace calor
2024-03-19,3469A,Cáceres,Cáceres,15.5,no hace calor
2024-03-19,3519X,Plasencia,Cáceres,16.9,no hace calor
2024-03-19,3526X,Coria,Cáceres,15.2,no hace calor
2024-03-19,3576X,Valencia de Alcántara,Cáceres,17.8,el calor es normal
2024-03-19,4061X,Quintanar de la Orden,Toledo,17.2,hace mucho calor
2024-03-19,4067,Madridejos,Toledo,16.3,no hace calor
2024-03-19,4090Y,San Clemente,Cuenca,15.4,no hace calor
2024-03-19,4103X,Tomelloso,Ciudad Real,16.1,no hace calor
2024-03-19,4121,Ciudad Real,Ciudad Real,16.4,no hace calor
2024-03-19,4147X,Valdepeñas,Ciudad Real,20.1,hace mucho calor
2024-03-19,4148,Viso del Marqués,Ciudad Real,20.9,hace mucho calor
2024-03-19,4220X,Puebla de Don Rodrigo,Ciudad Real,15.1,no hace calor
2024-03-19,4244X,Herrera del Duque,Badajoz,15.2,no hace calor
2024-03-19,4267X,Hinojosa del Duque,Córdoba,17.8,el calor es normal
2024-03-19,4358X,Don Benito,Badajoz,16.1,no hace calor
2024-03-19,4386B,Llerena,Badajoz,19,hace calor
2024-03-19,4410X,Mérida,Badajoz,16.6,no hace calor
2024-03-19,4452,Badajoz Aeropuerto,Badajoz,15.7,no hace calor
2024-03-19,4511C,Jerez de los Caballeros,Badajoz,16.2,no hace calor
2024-03-19,4549Y,Ayamonte,Huelva,16.8,no hace calor
2024-03-19,5000C,Ceuta,Ceuta,17.1,no hace calor
2024-03-19,5181D,Arroyo del Ojanco,Jaén,16.2,no hace calor
2024-03-19,5192,Villarrodrigo,Jaén,21.5,hace mucho calor
2024-03-19,5270B,Jaén,Jaén,19.7,no hace calor
2024-03-19,5298X,Andújar,Jaén,18,no hace calor
2024-03-19,5390Y,Villanueva de Córdoba,Córdoba,19.4,hace calor
2024-03-19,5402,Córdoba Aeropuerto,Córdoba,18.5,no hace calor
2024-03-19,5514,Granada Base Aérea,Granada,NA,NA
2024-03-19,5530E,Granada Aeropuerto,Granada,17,no hace calor
2024-03-19,5612B,La Roda de Andalucía,Sevilla,22.4,hace mucho calor
2024-03-19,5641X,Écija,Sevilla,18.4,no hace calor
2024-03-19,5704B,Cazalla de la Sierra,Sevilla,19.4,no hace calor
2024-03-19,5783,Sevilla Aeropuerto,Sevilla,17.3,no hace calor
2024-03-19,5796,Morón de la Frontera,Sevilla,19.6,no hace calor
2024-03-19,5860E,"Moguer, El Arenosillo",Huelva,18.6,no hace calor
2024-03-19,5910,"Rota, Base Naval",Cádiz,18.1,no hace calor
2024-03-19,5911A,Grazalema,Cádiz,21.5,el calor es extremo
2024-03-19,5960,Jerez de la Frontera Aeropuerto,Cádiz,19.3,no hace calor
2024-03-19,5972X,San Fernando,Cádiz,19.6,hace calor
2024-03-19,5973,Cádiz,Cádiz,19.6,el calor es normal
2024-03-19,5995B,Vejer de La Frontera,Cádiz,22.1,hace mucho calor
2024-03-19,6000A,Melilla,Melilla,20.2,hace calor
2024-03-19,6001,Tarifa,Cádiz,18.9,hace mucho calor
2024-03-19,6058I,Estepona,Málaga,19.2,no hace calor
2024-03-19,6084X,Fuengirola,Málaga,NA,NA
2024-03-19,6106X,Antequera,Málaga,19.2,hace mucho calor
2024-03-19,6155A,Málaga Aeropuerto,Málaga,19.9,hace calor
2024-03-19,6156X,"Málaga, Centro Meteorológico",Málaga,21.6,hace calor
2024-03-19,6277B,Adra,Almería,NA,NA
2024-03-19,6293X,Roquetas de Mar,Almería,19,hace calor
2024-03-19,6325O,Almería Aeropuerto,Almería,21.4,hace mucho calor
2024-03-19,6367B,Huércal-Overa,Almería,18.5,no hace calor
2024-03-19,7002Y,Águilas,Murcia,19,no hace calor
2024-03-19,7012C,Cartagena,Murcia,NA,NA
2024-03-19,7031,San Javier Aeropuerto,Murcia,16.1,no hace calor
2024-03-19,7031X,San Javier Aeropuerto,Murcia,16.1,no hace calor
2024-03-19,7096B,Hellín,Albacete,17.6,no hace calor
2024-03-19,7119B,Caravaca de la Cruz,Murcia,21.5,hace mucho calor
2024-03-19,7145D,Cieza,Murcia,19,no hace calor
2024-03-19,7178I,Murcia,Murcia,19.7,no hace calor
2024-03-19,7209,Lorca,Murcia,18.8,no hace calor
2024-03-19,7247X,El Pinós/Pinoso,Alicante,20.1,hace mucho calor
2024-03-19,7275C,Yecla,Murcia,19.6,hace calor
2024-03-19,8019,Alicante-Elche Aeropuerto,Alicante,14.7,no hace calor
2024-03-19,8025,Alacant/Alicante,Alicante,17.7,no hace calor
2024-03-19,8050X,Jávea/Xàbia,Alicante,17,no hace calor
2024-03-19,8096,Cuenca,Cuenca,13.2,no hace calor
2024-03-19,8175,Albacete Base Aérea,Albacete,17.8,el calor es normal
2024-03-19,8293X,Xàtiva,Valencia,17.5,no hace calor
2024-03-19,8309X,Utiel,Valencia,17.4,no hace calor
2024-03-19,8325X,Polinyà de Xúquer,Valencia,15.9,no hace calor
2024-03-19,8368U,Teruel,Teruel,12.8,no hace calor
2024-03-19,8414A,Valencia Aeropuerto,Valencia,15.5,no hace calor
2024-03-19,8416Y,"València, Viveros",Valencia,15.5,no hace calor
2024-03-19,8500A,Castelló - Almassora,Castellón,14.1,no hace calor
2024-03-19,9170,"Logroño, Aeropuerto",La Rioja,16.1,no hace calor
2024-03-19,9208E,Aragüés del Puerto,Huesca,17.6,hace mucho calor
2024-03-19,9244X,Sos del Rey Católico,Zaragoza,15.1,el calor es normal
2024-03-19,9263D,"Pamplona, Aeropuerto",Navarra,15.6,no hace calor
2024-03-19,9263X,"Aranguren, Ilundain",Navarra,14,hace calor
2024-03-19,9294E,"Bardenas Reales, Base Aérea",Navarra,15.8,el calor es normal
2024-03-19,9381I,Calamocha,Teruel,12.6,no hace calor
2024-03-19,9390,Daroca,Zaragoza,11.9,no hace calor
2024-03-19,9394X,Calatayud,Zaragoza,13.5,no hace calor
2024-03-19,9434,"Zaragoza, Aeropuerto",Zaragoza,16.3,no hace calor
2024-03-19,9434P,"Zaragoza, Valdespartera",Zaragoza,15.9,el calor es normal
2024-03-19,9563X,Castellfort,Castellón,18.1,hace mucho calor
2024-03-19,9569A,Calanda,Teruel,18.1,el calor es normal
2024-03-19,9573X,Alcañiz,Teruel,17.2,el calor es normal
2024-03-19,9585,La Molina,Girona,11.8,el calor es normal
2024-03-19,9698U,Talarn,Lleida,14.4,no hace calor
2024-03-19,9771C,Lleida,Lleida,15.8,no hace calor
2024-03-19,9784P,Bielsa,Huesca,12.5,el calor es normal
2024-03-19,9898,"Huesca, Aeropuerto",Huesca,16.8,no hace calor
2024-03-19,9981A,Estación de Tortosa (Roquetes),Tarragona,16.5,no hace calor
2024-03-19,9990X,"Naut Aran, Arties",Lleida,13.2,hace calor
2024-03-19,B013X,"Escorca, Lluc",Baleares,19.7,hace mucho calor
2024-03-19,B228,"Palma, Puerto",Baleares,19.7,hace mucho calor
2024-03-19,B278,"Palma de Mallorca, Aeropuerto",Baleares,20,hace mucho calor
2024-03-19,B434X,Portocolom,Baleares,17.6,no hace calor
2024-03-19,B691Y,Sa Pobla,Baleares,18.3,no hace calor
2024-03-19,B893,"Menorca, Aeropuerto",Baleares,19,hace mucho calor
2024-03-19,B954,"Ibiza, Aeropuerto",Baleares,16.7,no hace calor
2024-03-19,C029O,Lanzarote Aeropuerto,Las Palmas,20.6,no hace calor
2024-03-19,C129Z,Tazacorte,Sta. Cruz de Tenerife,19.5,no hace calor
2024-03-19,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,20.3,no hace calor
2024-03-19,C229J,Pájara,Las Palmas,21.3,no hace calor
2024-03-19,C249I,Fuerteventura Aeropuerto,Las Palmas,19.8,no hace calor
2024-03-19,C329Z,San Sebastián de la Gomera,Sta. Cruz de Tenerife,NA,NA
2024-03-19,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,21.5,no hace calor
2024-03-19,C430E,Izaña,Sta. Cruz de Tenerife,11.5,hace calor
2024-03-19,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,14.5,no hace calor
2024-03-19,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,21.8,no hace calor
2024-03-19,C459Z,Puerto de la Cruz,Sta. Cruz de Tenerife,19.9,no hace calor
2024-03-19,C629X,"Mogán, Puerto",Las Palmas,21.3,no hace calor
2024-03-19,C649I,Gran Canaria Aeropuerto,Las Palmas,20.8,no hace calor
2024-03-19,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,20.1,no hace calor
