fecha,indicativo,nombre_completo,provincia_clean,tmax,tmax_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-03-18,2491C,"La Covatilla, Estación de Esquí (Salamanca)",Salamanca,12.6,5.8,6.8,12.6,5.8,"+6,8",18 mar.,▲,#cb181d
2024-03-18,2867,Salamanca Aeropuerto (Salamanca),Salamanca,22.6,17.2,5.4,22.6,17.2,"+5,4",18 mar.,▲,#cb181d
2024-03-18,2870,Salamanca (Salamanca),Salamanca,23.2,17.1,6.1,23.2,17.1,"+6,1",18 mar.,▲,#cb181d
2024-03-18,2916A,Vitigudino (Salamanca),Salamanca,22.4,17.2,5.2,22.4,17.2,"+5,2",18 mar.,▲,#cb181d
2024-03-18,2946X,Saelices El Chico (Salamanca),Salamanca,23.3,18.1,5.2,23.3,18.1,"+5,2",18 mar.,▲,#cb181d
2024-03-19,2491C,"La Covatilla, Estación de Esquí (Salamanca)",Salamanca,10.8,4.6,6.2,10.8,4.6,"+6,2",19 mar.,▲,#cb181d
2024-03-19,2867,Salamanca Aeropuerto (Salamanca),Salamanca,14.5,16.4,-1.9,16.4,14.5,"-1,9",19 mar.,▼,#2171b5
2024-03-19,2870,Salamanca (Salamanca),Salamanca,13.9,16.6,-2.7,16.6,13.9,"-2,7",19 mar.,▼,#2171b5
2024-03-19,2916A,Vitigudino (Salamanca),Salamanca,15,15.9,-0.9,15.9,15,"-0,9",19 mar.,▼,#2171b5
2024-03-19,2946X,Saelices El Chico (Salamanca),Salamanca,13.7,16.3,-2.6,16.3,13.7,"-2,6",19 mar.,▼,#2171b5
2024-02-19,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,10,2.5,7.5,10,2.5,"+7,5",19 feb.,▲,#cb181d
2024-02-19,2465,Segovia (Segovia),Segovia,14.7,10.4,4.3,14.7,10.4,"+4,3",19 feb.,▲,#cb181d
2024-02-20,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,14.1,3.4,10.7,14.1,3.4,"+10,7",20 feb.,▲,#cb181d
2024-02-20,2465,Segovia (Segovia),Segovia,16.6,12,4.6,16.6,12,"+4,6",20 feb.,▲,#cb181d
2024-02-21,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,10.1,2.3,7.8,10.1,2.3,"+7,8",21 feb.,▲,#cb181d
2024-02-21,2465,Segovia (Segovia),Segovia,15.3,11.1,4.2,15.3,11.1,"+4,2",21 feb.,▲,#cb181d
2024-02-22,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,9.3,3,6.3,9.3,3,"+6,3",22 feb.,▲,#cb181d
2024-02-22,2465,Segovia (Segovia),Segovia,13.9,11,2.9,13.9,11,"+2,9",22 feb.,▲,#cb181d
2024-02-23,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-2.5,5.2,-7.7,5.2,-2.5,"-7,7",23 feb.,▼,#2171b5
2024-02-23,2465,Segovia (Segovia),Segovia,6.2,12.4,-6.2,12.4,6.2,"-6,2",23 feb.,▼,#2171b5
2024-02-24,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-1.7,5,-6.7,5,-1.7,"-6,7",24 feb.,▼,#2171b5
2024-02-24,2465,Segovia (Segovia),Segovia,7.4,11.2,-3.8,11.2,7.4,"-3,8",24 feb.,▼,#2171b5
2024-02-25,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,3.9,4.8,-0.9,4.8,3.9,"-0,9",25 feb.,▼,#2171b5
2024-02-25,2465,Segovia (Segovia),Segovia,11.5,11.1,0.4,11.5,11.1,"+0,4",25 feb.,▲,#cb181d
2024-02-26,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,0.7,2.1,-1.4,2.1,0.7,"-1,4",26 feb.,▼,#2171b5
2024-02-26,2465,Segovia (Segovia),Segovia,6.5,11.2,-4.7,11.2,6.5,"-4,7",26 feb.,▼,#2171b5
2024-03-01,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-0.4,3,-3.4,3,-0.4,"-3,4", 1 mar.,▼,#2171b5
2024-03-01,2465,Segovia (Segovia),Segovia,7.1,10.9,-3.8,10.9,7.1,"-3,8", 1 mar.,▼,#2171b5
2024-03-02,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-0.2,3.3,-3.5,3.3,-0.2,"-3,5", 2 mar.,▼,#2171b5
2024-03-02,2465,Segovia (Segovia),Segovia,9.4,11,-1.6,11,9.4,"-1,6", 2 mar.,▼,#2171b5
2024-03-03,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-1.5,4,-5.5,4,-1.5,"-5,5", 3 mar.,▼,#2171b5
2024-03-03,2465,Segovia (Segovia),Segovia,6.2,11.3,-5.1,11.3,6.2,"-5,1", 3 mar.,▼,#2171b5
2024-03-04,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,1.8,2.9,-1.1,2.9,1.8,"-1,1", 4 mar.,▼,#2171b5
2024-03-04,2465,Segovia (Segovia),Segovia,11.2,10.4,0.8,11.2,10.4,"+0,8", 4 mar.,▲,#cb181d
2024-03-05,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,1.1,4.2,-3.1,4.2,1.1,"-3,1", 5 mar.,▼,#2171b5
2024-03-05,2465,Segovia (Segovia),Segovia,8.7,11.1,-2.4,11.1,8.7,"-2,4", 5 mar.,▼,#2171b5
2024-03-06,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,5.1,4.2,0.9,5.1,4.2,"+0,9", 6 mar.,▲,#cb181d
2024-03-06,2465,Segovia (Segovia),Segovia,13.9,11.2,2.7,13.9,11.2,"+2,7", 6 mar.,▲,#cb181d
2024-03-07,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,2.3,5.3,-3,5.3,2.3,-3, 7 mar.,▼,#2171b5
2024-03-07,2465,Segovia (Segovia),Segovia,10.5,11.6,-1.1,11.6,10.5,"-1,1", 7 mar.,▼,#2171b5
2024-03-08,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,0,5.4,-5.4,5.4,0,"-5,4", 8 mar.,▼,#2171b5
2024-03-08,2465,Segovia (Segovia),Segovia,9.3,13.1,-3.8,13.1,9.3,"-3,8", 8 mar.,▼,#2171b5
2024-03-09,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-0.1,6,-6.1,6,-0.1,"-6,1", 9 mar.,▼,#2171b5
2024-03-09,2465,Segovia (Segovia),Segovia,7.8,13.4,-5.6,13.4,7.8,"-5,6", 9 mar.,▼,#2171b5
2024-03-10,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-0.1,8,-8.1,8,-0.1,"-8,1",10 mar.,▼,#2171b5
2024-03-10,2465,Segovia (Segovia),Segovia,9,14.6,-5.6,14.6,9,"-5,6",10 mar.,▼,#2171b5
2024-03-11,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,-0.1,6.5,-6.6,6.5,-0.1,"-6,6",11 mar.,▼,#2171b5
2024-03-11,2465,Segovia (Segovia),Segovia,10.4,14.5,-4.1,14.5,10.4,"-4,1",11 mar.,▼,#2171b5
2024-03-12,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,8.1,6.4,1.7,8.1,6.4,"+1,7",12 mar.,▲,#cb181d
2024-03-12,2465,Segovia (Segovia),Segovia,14.9,14.2,0.7,14.9,14.2,"+0,7",12 mar.,▲,#cb181d
2024-03-13,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,9.8,5,4.8,9.8,5,"+4,8",13 mar.,▲,#cb181d
2024-03-13,2465,Segovia (Segovia),Segovia,19.4,12.7,6.7,19.4,12.7,"+6,7",13 mar.,▲,#cb181d
2024-03-14,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,8,6.6,1.4,8,6.6,"+1,4",14 mar.,▲,#cb181d
2024-03-14,2465,Segovia (Segovia),Segovia,16.6,14.1,2.5,16.6,14.1,"+2,5",14 mar.,▲,#cb181d
2024-03-15,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,6.6,8.5,-1.9,8.5,6.6,"-1,9",15 mar.,▼,#2171b5
2024-03-15,2465,Segovia (Segovia),Segovia,14.6,16.3,-1.7,16.3,14.6,"-1,7",15 mar.,▼,#2171b5
2024-03-16,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,11.7,6,5.7,11.7,6,"+5,7",16 mar.,▲,#cb181d
2024-03-16,2465,Segovia (Segovia),Segovia,18.8,16.4,2.4,18.8,16.4,"+2,4",16 mar.,▲,#cb181d
2024-03-17,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,12.9,5.6,7.3,12.9,5.6,"+7,3",17 mar.,▲,#cb181d
2024-03-17,2465,Segovia (Segovia),Segovia,18.9,14.4,4.5,18.9,14.4,"+4,5",17 mar.,▲,#cb181d
2024-03-18,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,14.2,5.8,8.4,14.2,5.8,"+8,4",18 mar.,▲,#cb181d
2024-03-18,2465,Segovia (Segovia),Segovia,21.2,15.2,6,21.2,15.2,+6,18 mar.,▲,#cb181d
2024-03-19,2150H,"La Pinilla, Estación de Esquí (Segovia)",Segovia,10.3,6.8,3.5,10.3,6.8,"+3,5",19 mar.,▲,#cb181d
2024-03-19,2465,Segovia (Segovia),Segovia,16.5,14.8,1.7,16.5,14.8,"+1,7",19 mar.,▲,#cb181d
2024-02-19,5612B,La Roda de Andalucía (Sevilla),Sevilla,21.9,15.4,6.5,21.9,15.4,"+6,5",19 feb.,▲,#cb181d
2024-02-19,5641X,Écija (Sevilla),Sevilla,23.4,17.4,6,23.4,17.4,+6,19 feb.,▲,#cb181d
2024-02-19,5796,Morón de la Frontera (Sevilla),Sevilla,22.3,17.4,4.9,22.3,17.4,"+4,9",19 feb.,▲,#cb181d
2024-02-19,5704B,Cazalla de la Sierra (Sevilla),Sevilla,21,14.2,6.8,21,14.2,"+6,8",19 feb.,▲,#cb181d
2024-02-19,5783,Sevilla Aeropuerto (Sevilla),Sevilla,21.9,18.4,3.5,21.9,18.4,"+3,5",19 feb.,▲,#cb181d
2024-02-20,5612B,La Roda de Andalucía (Sevilla),Sevilla,22.5,16.5,6,22.5,16.5,+6,20 feb.,▲,#cb181d
2024-02-20,5641X,Écija (Sevilla),Sevilla,24.4,17.9,6.5,24.4,17.9,"+6,5",20 feb.,▲,#cb181d
2024-02-20,5796,Morón de la Frontera (Sevilla),Sevilla,23.4,18.2,5.2,23.4,18.2,"+5,2",20 feb.,▲,#cb181d
2024-02-20,5704B,Cazalla de la Sierra (Sevilla),Sevilla,22.1,14.6,7.5,22.1,14.6,"+7,5",20 feb.,▲,#cb181d
2024-02-20,5783,Sevilla Aeropuerto (Sevilla),Sevilla,23.1,18.9,4.2,23.1,18.9,"+4,2",20 feb.,▲,#cb181d
2024-02-21,5612B,La Roda de Andalucía (Sevilla),Sevilla,23.6,16,7.6,23.6,16,"+7,6",21 feb.,▲,#cb181d
2024-02-21,5641X,Écija (Sevilla),Sevilla,23.7,17.8,5.9,23.7,17.8,"+5,9",21 feb.,▲,#cb181d
2024-02-21,5796,Morón de la Frontera (Sevilla),Sevilla,24.1,18.5,5.6,24.1,18.5,"+5,6",21 feb.,▲,#cb181d
2024-02-21,5704B,Cazalla de la Sierra (Sevilla),Sevilla,22.1,15.4,6.7,22.1,15.4,"+6,7",21 feb.,▲,#cb181d
2024-02-21,5783,Sevilla Aeropuerto (Sevilla),Sevilla,22.9,20.4,2.5,22.9,20.4,"+2,5",21 feb.,▲,#cb181d
2024-02-22,5612B,La Roda de Andalucía (Sevilla),Sevilla,19.6,16.4,3.2,19.6,16.4,"+3,2",22 feb.,▲,#cb181d
2024-02-22,5641X,Écija (Sevilla),Sevilla,20.1,17.5,2.6,20.1,17.5,"+2,6",22 feb.,▲,#cb181d
2024-02-22,5796,Morón de la Frontera (Sevilla),Sevilla,19.5,18.5,1,19.5,18.5,+1,22 feb.,▲,#cb181d
2024-02-22,5704B,Cazalla de la Sierra (Sevilla),Sevilla,16.5,15.5,1,16.5,15.5,+1,22 feb.,▲,#cb181d
2024-02-22,5783,Sevilla Aeropuerto (Sevilla),Sevilla,19.3,19.2,0.1,19.3,19.2,"+0,1",22 feb.,▲,#cb181d
2024-02-23,5612B,La Roda de Andalucía (Sevilla),Sevilla,14.1,17.6,-3.5,17.6,14.1,"-3,5",23 feb.,▼,#2171b5
2024-02-23,5641X,Écija (Sevilla),Sevilla,16.2,18,-1.8,18,16.2,"-1,8",23 feb.,▼,#2171b5
2024-02-23,5796,Morón de la Frontera (Sevilla),Sevilla,17.2,18.5,-1.3,18.5,17.2,"-1,3",23 feb.,▼,#2171b5
2024-02-23,5704B,Cazalla de la Sierra (Sevilla),Sevilla,12.7,15.1,-2.4,15.1,12.7,"-2,4",23 feb.,▼,#2171b5
2024-02-23,5783,Sevilla Aeropuerto (Sevilla),Sevilla,16.4,20,-3.6,20,16.4,"-3,6",23 feb.,▼,#2171b5
2024-02-24,5612B,La Roda de Andalucía (Sevilla),Sevilla,14,17,-3,17,14,-3,24 feb.,▼,#2171b5
2024-02-24,5641X,Écija (Sevilla),Sevilla,16.9,17.9,-1,17.9,16.9,-1,24 feb.,▼,#2171b5
2024-02-24,5796,Morón de la Frontera (Sevilla),Sevilla,17.5,18.5,-1,18.5,17.5,-1,24 feb.,▼,#2171b5
2024-02-24,5704B,Cazalla de la Sierra (Sevilla),Sevilla,12.4,16,-3.6,16,12.4,"-3,6",24 feb.,▼,#2171b5
2024-02-24,5783,Sevilla Aeropuerto (Sevilla),Sevilla,16.1,19.8,-3.7,19.8,16.1,"-3,7",24 feb.,▼,#2171b5
2024-02-25,5612B,La Roda de Andalucía (Sevilla),Sevilla,15.8,15.6,0.2,15.8,15.6,"+0,2",25 feb.,▲,#cb181d
2024-02-25,5641X,Écija (Sevilla),Sevilla,18.3,16.9,1.4,18.3,16.9,"+1,4",25 feb.,▲,#cb181d
2024-02-25,5704B,Cazalla de la Sierra (Sevilla),Sevilla,14.6,14.5,0.1,14.6,14.5,"+0,1",25 feb.,▲,#cb181d
2024-02-25,5783,Sevilla Aeropuerto (Sevilla),Sevilla,18.9,18.8,0.1,18.9,18.8,"+0,1",25 feb.,▲,#cb181d
2024-02-25,5796,Morón de la Frontera (Sevilla),Sevilla,18,17.2,0.8,18,17.2,"+0,8",25 feb.,▲,#cb181d
2024-02-26,5612B,La Roda de Andalucía (Sevilla),Sevilla,13.2,18.1,-4.9,18.1,13.2,"-4,9",26 feb.,▼,#2171b5
2024-02-26,5641X,Écija (Sevilla),Sevilla,16.4,18.1,-1.7,18.1,16.4,"-1,7",26 feb.,▼,#2171b5
2024-02-26,5704B,Cazalla de la Sierra (Sevilla),Sevilla,12.2,16,-3.8,16,12.2,"-3,8",26 feb.,▼,#2171b5
2024-02-26,5783,Sevilla Aeropuerto (Sevilla),Sevilla,16.5,18.4,-1.9,18.4,16.5,"-1,9",26 feb.,▼,#2171b5
2024-02-26,5796,Morón de la Frontera (Sevilla),Sevilla,16.2,17.2,-1,17.2,16.2,-1,26 feb.,▼,#2171b5
2024-03-01,5612B,La Roda de Andalucía (Sevilla),Sevilla,13.9,16.4,-2.5,16.4,13.9,"-2,5", 1 mar.,▼,#2171b5
2024-03-01,5641X,Écija (Sevilla),Sevilla,17.8,17.2,0.6,17.8,17.2,"+0,6", 1 mar.,▲,#cb181d
2024-03-01,5796,Morón de la Frontera (Sevilla),Sevilla,17,18.4,-1.4,18.4,17,"-1,4", 1 mar.,▼,#2171b5
2024-03-01,5704B,Cazalla de la Sierra (Sevilla),Sevilla,14.2,15.4,-1.2,15.4,14.2,"-1,2", 1 mar.,▼,#2171b5
2024-03-01,5783,Sevilla Aeropuerto (Sevilla),Sevilla,18,19.6,-1.6,19.6,18,"-1,6", 1 mar.,▼,#2171b5
2024-03-02,5612B,La Roda de Andalucía (Sevilla),Sevilla,15.4,15.5,-0.1,15.5,15.4,"-0,1", 2 mar.,▼,#2171b5
2024-03-02,5641X,Écija (Sevilla),Sevilla,18.1,17.9,0.2,18.1,17.9,"+0,2", 2 mar.,▲,#cb181d
2024-03-02,5796,Morón de la Frontera (Sevilla),Sevilla,17.3,18,-0.7,18,17.3,"-0,7", 2 mar.,▼,#2171b5
2024-03-02,5704B,Cazalla de la Sierra (Sevilla),Sevilla,13.8,16.6,-2.8,16.6,13.8,"-2,8", 2 mar.,▼,#2171b5
2024-03-02,5783,Sevilla Aeropuerto (Sevilla),Sevilla,18.4,19,-0.6,19,18.4,"-0,6", 2 mar.,▼,#2171b5
2024-03-03,5612B,La Roda de Andalucía (Sevilla),Sevilla,12.9,15.6,-2.7,15.6,12.9,"-2,7", 3 mar.,▼,#2171b5
2024-03-03,5641X,Écija (Sevilla),Sevilla,17.1,16,1.1,17.1,16,"+1,1", 3 mar.,▲,#cb181d
2024-03-03,5796,Morón de la Frontera (Sevilla),Sevilla,17.2,17.2,0,17.2,17.2,0, 3 mar.,▼,#2171b5
2024-03-03,5704B,Cazalla de la Sierra (Sevilla),Sevilla,12.7,15.1,-2.4,15.1,12.7,"-2,4", 3 mar.,▼,#2171b5
2024-03-03,5783,Sevilla Aeropuerto (Sevilla),Sevilla,16.6,18.6,-2,18.6,16.6,-2, 3 mar.,▼,#2171b5
2024-03-04,5612B,La Roda de Andalucía (Sevilla),Sevilla,15.7,15.9,-0.2,15.9,15.7,"-0,2", 4 mar.,▼,#2171b5
2024-03-04,5641X,Écija (Sevilla),Sevilla,18.9,17.6,1.3,18.9,17.6,"+1,3", 4 mar.,▲,#cb181d
2024-03-04,5796,Morón de la Frontera (Sevilla),Sevilla,18.6,18.9,-0.3,18.9,18.6,"-0,3", 4 mar.,▼,#2171b5
2024-03-04,5704B,Cazalla de la Sierra (Sevilla),Sevilla,15.4,15.8,-0.4,15.8,15.4,"-0,4", 4 mar.,▼,#2171b5
2024-03-04,5783,Sevilla Aeropuerto (Sevilla),Sevilla,19.5,19.5,0,19.5,19.5,0, 4 mar.,▼,#2171b5
2024-03-05,5612B,La Roda de Andalucía (Sevilla),Sevilla,16.7,16,0.7,16.7,16,"+0,7", 5 mar.,▲,#cb181d
2024-03-05,5641X,Écija (Sevilla),Sevilla,18.8,17,1.8,18.8,17,"+1,8", 5 mar.,▲,#cb181d
2024-03-05,5796,Morón de la Frontera (Sevilla),Sevilla,17.6,18.2,-0.6,18.2,17.6,"-0,6", 5 mar.,▼,#2171b5
2024-03-05,5704B,Cazalla de la Sierra (Sevilla),Sevilla,15.1,14.3,0.8,15.1,14.3,"+0,8", 5 mar.,▲,#cb181d
2024-03-05,5783,Sevilla Aeropuerto (Sevilla),Sevilla,18.5,19.2,-0.7,19.2,18.5,"-0,7", 5 mar.,▼,#2171b5
2024-03-06,5612B,La Roda de Andalucía (Sevilla),Sevilla,19.6,16.3,3.3,19.6,16.3,"+3,3", 6 mar.,▲,#cb181d
2024-03-06,5641X,Écija (Sevilla),Sevilla,22.3,17.2,5.1,22.3,17.2,"+5,1", 6 mar.,▲,#cb181d
2024-03-06,5796,Morón de la Frontera (Sevilla),Sevilla,21.9,18.9,3,21.9,18.9,+3, 6 mar.,▲,#cb181d
2024-03-06,5704B,Cazalla de la Sierra (Sevilla),Sevilla,17,15.9,1.1,17,15.9,"+1,1", 6 mar.,▲,#cb181d
2024-03-06,5783,Sevilla Aeropuerto (Sevilla),Sevilla,20.3,20,0.3,20.3,20,"+0,3", 6 mar.,▲,#cb181d
2024-03-07,5612B,La Roda de Andalucía (Sevilla),Sevilla,15.5,17.7,-2.2,17.7,15.5,"-2,2", 7 mar.,▼,#2171b5
2024-03-07,5641X,Écija (Sevilla),Sevilla,17.8,18.4,-0.6,18.4,17.8,"-0,6", 7 mar.,▼,#2171b5
2024-03-07,5796,Morón de la Frontera (Sevilla),Sevilla,16.8,19.2,-2.4,19.2,16.8,"-2,4", 7 mar.,▼,#2171b5
2024-03-07,5704B,Cazalla de la Sierra (Sevilla),Sevilla,9.7,16.7,-7,16.7,9.7,-7, 7 mar.,▼,#2171b5
2024-03-07,5783,Sevilla Aeropuerto (Sevilla),Sevilla,15.3,20.5,-5.2,20.5,15.3,"-5,2", 7 mar.,▼,#2171b5
2024-03-08,5612B,La Roda de Andalucía (Sevilla),Sevilla,14.8,18.8,-4,18.8,14.8,-4, 8 mar.,▼,#2171b5
2024-03-08,5641X,Écija (Sevilla),Sevilla,15.8,19.7,-3.9,19.7,15.8,"-3,9", 8 mar.,▼,#2171b5
2024-03-08,5796,Morón de la Frontera (Sevilla),Sevilla,15.4,20.4,-5,20.4,15.4,-5, 8 mar.,▼,#2171b5
2024-03-08,5704B,Cazalla de la Sierra (Sevilla),Sevilla,11.2,18.5,-7.3,18.5,11.2,"-7,3", 8 mar.,▼,#2171b5
2024-03-08,5783,Sevilla Aeropuerto (Sevilla),Sevilla,16.1,21.6,-5.5,21.6,16.1,"-5,5", 8 mar.,▼,#2171b5
2024-03-09,5612B,La Roda de Andalucía (Sevilla),Sevilla,11.8,18.6,-6.8,18.6,11.8,"-6,8", 9 mar.,▼,#2171b5
2024-03-09,5641X,Écija (Sevilla),Sevilla,14.3,19.9,-5.6,19.9,14.3,"-5,6", 9 mar.,▼,#2171b5
2024-03-09,5796,Morón de la Frontera (Sevilla),Sevilla,14.6,20.6,-6,20.6,14.6,-6, 9 mar.,▼,#2171b5
2024-03-09,5704B,Cazalla de la Sierra (Sevilla),Sevilla,10.4,18.4,-8,18.4,10.4,-8, 9 mar.,▼,#2171b5
2024-03-09,5783,Sevilla Aeropuerto (Sevilla),Sevilla,15,22,-7,22,15,-7, 9 mar.,▼,#2171b5
2024-03-10,5612B,La Roda de Andalucía (Sevilla),Sevilla,16.9,17.6,-0.7,17.6,16.9,"-0,7",10 mar.,▼,#2171b5
2024-03-10,5641X,Écija (Sevilla),Sevilla,18,19.2,-1.2,19.2,18,"-1,2",10 mar.,▼,#2171b5
2024-03-10,5796,Morón de la Frontera (Sevilla),Sevilla,17.8,20.9,-3.1,20.9,17.8,"-3,1",10 mar.,▼,#2171b5
2024-03-10,5704B,Cazalla de la Sierra (Sevilla),Sevilla,14.8,17.4,-2.6,17.4,14.8,"-2,6",10 mar.,▼,#2171b5
2024-03-10,5783,Sevilla Aeropuerto (Sevilla),Sevilla,17.9,21.6,-3.7,21.6,17.9,"-3,7",10 mar.,▼,#2171b5
2024-03-11,5612B,La Roda de Andalucía (Sevilla),Sevilla,16.7,20.6,-3.9,20.6,16.7,"-3,9",11 mar.,▼,#2171b5
2024-03-11,5641X,Écija (Sevilla),Sevilla,19,21.3,-2.3,21.3,19,"-2,3",11 mar.,▼,#2171b5
2024-03-11,5796,Morón de la Frontera (Sevilla),Sevilla,19,20.9,-1.9,20.9,19,"-1,9",11 mar.,▼,#2171b5
2024-03-11,5704B,Cazalla de la Sierra (Sevilla),Sevilla,15,18.8,-3.8,18.8,15,"-3,8",11 mar.,▼,#2171b5
2024-03-11,5783,Sevilla Aeropuerto (Sevilla),Sevilla,19,22.1,-3.1,22.1,19,"-3,1",11 mar.,▼,#2171b5
2024-03-12,5612B,La Roda de Andalucía (Sevilla),Sevilla,20.5,17.6,2.9,20.5,17.6,"+2,9",12 mar.,▲,#cb181d
2024-03-12,5641X,Écija (Sevilla),Sevilla,21.9,20.5,1.4,21.9,20.5,"+1,4",12 mar.,▲,#cb181d
2024-03-12,5796,Morón de la Frontera (Sevilla),Sevilla,23.3,20.5,2.8,23.3,20.5,"+2,8",12 mar.,▲,#cb181d
2024-03-12,5704B,Cazalla de la Sierra (Sevilla),Sevilla,18.7,16.7,2,18.7,16.7,+2,12 mar.,▲,#cb181d
2024-03-12,5783,Sevilla Aeropuerto (Sevilla),Sevilla,21.2,21.5,-0.3,21.5,21.2,"-0,3",12 mar.,▼,#2171b5
2024-03-13,5612B,La Roda de Andalucía (Sevilla),Sevilla,21.8,18.6,3.2,21.8,18.6,"+3,2",13 mar.,▲,#cb181d
2024-03-13,5641X,Écija (Sevilla),Sevilla,24.1,19.9,4.2,24.1,19.9,"+4,2",13 mar.,▲,#cb181d
2024-03-13,5796,Morón de la Frontera (Sevilla),Sevilla,23,20.5,2.5,23,20.5,"+2,5",13 mar.,▲,#cb181d
2024-03-13,5704B,Cazalla de la Sierra (Sevilla),Sevilla,20.3,17.5,2.8,20.3,17.5,"+2,8",13 mar.,▲,#cb181d
2024-03-13,5783,Sevilla Aeropuerto (Sevilla),Sevilla,21.5,21.5,0,21.5,21.5,0,13 mar.,▼,#2171b5
2024-03-14,5612B,La Roda de Andalucía (Sevilla),Sevilla,22.7,18.2,4.5,22.7,18.2,"+4,5",14 mar.,▲,#cb181d
2024-03-14,5641X,Écija (Sevilla),Sevilla,22,20.4,1.6,22,20.4,"+1,6",14 mar.,▲,#cb181d
2024-03-14,5796,Morón de la Frontera (Sevilla),Sevilla,21.4,22,-0.6,22,21.4,"-0,6",14 mar.,▼,#2171b5
2024-03-14,5704B,Cazalla de la Sierra (Sevilla),Sevilla,17.7,19,-1.3,19,17.7,"-1,3",14 mar.,▼,#2171b5
2024-03-14,5783,Sevilla Aeropuerto (Sevilla),Sevilla,20.5,22.5,-2,22.5,20.5,-2,14 mar.,▼,#2171b5
2024-03-15,5612B,La Roda de Andalucía (Sevilla),Sevilla,22,18.7,3.3,22,18.7,"+3,3",15 mar.,▲,#cb181d
2024-03-15,5641X,Écija (Sevilla),Sevilla,23.3,21.7,1.6,23.3,21.7,"+1,6",15 mar.,▲,#cb181d
2024-03-15,5796,Morón de la Frontera (Sevilla),Sevilla,20.9,22,-1.1,22,20.9,"-1,1",15 mar.,▼,#2171b5
2024-03-15,5704B,Cazalla de la Sierra (Sevilla),Sevilla,20.9,18.8,2.1,20.9,18.8,"+2,1",15 mar.,▲,#cb181d
2024-03-15,5783,Sevilla Aeropuerto (Sevilla),Sevilla,21.2,22.7,-1.5,22.7,21.2,"-1,5",15 mar.,▼,#2171b5
2024-03-16,5612B,La Roda de Andalucía (Sevilla),Sevilla,27.5,16.5,11,27.5,16.5,+11,16 mar.,▲,#cb181d
2024-03-16,5641X,Écija (Sevilla),Sevilla,27.9,20,7.9,27.9,20,"+7,9",16 mar.,▲,#cb181d
2024-03-16,5704B,Cazalla de la Sierra (Sevilla),Sevilla,23.1,15.8,7.3,23.1,15.8,"+7,3",16 mar.,▲,#cb181d
2024-03-16,5783,Sevilla Aeropuerto (Sevilla),Sevilla,26.3,21.7,4.6,26.3,21.7,"+4,6",16 mar.,▲,#cb181d
2024-03-16,5796,Morón de la Frontera (Sevilla),Sevilla,NA,21.3,NA,NA,NA,NA,16 mar.,NA,NA
2024-03-17,5612B,La Roda de Andalucía (Sevilla),Sevilla,28.1,19.4,8.7,28.1,19.4,"+8,7",17 mar.,▲,#cb181d
2024-03-17,5641X,Écija (Sevilla),Sevilla,29.3,20,9.3,29.3,20,"+9,3",17 mar.,▲,#cb181d
2024-03-17,5704B,Cazalla de la Sierra (Sevilla),Sevilla,23.7,17.2,6.5,23.7,17.2,"+6,5",17 mar.,▲,#cb181d
2024-03-17,5783,Sevilla Aeropuerto (Sevilla),Sevilla,27.4,22.3,5.1,27.4,22.3,"+5,1",17 mar.,▲,#cb181d
2024-03-17,5796,Morón de la Frontera (Sevilla),Sevilla,28.5,21,7.5,28.5,21,"+7,5",17 mar.,▲,#cb181d
2024-03-18,5612B,La Roda de Andalucía (Sevilla),Sevilla,31,19.7,11.3,31,19.7,"+11,3",18 mar.,▲,#cb181d
2024-03-18,5641X,Écija (Sevilla),Sevilla,27.7,19.9,7.8,27.7,19.9,"+7,8",18 mar.,▲,#cb181d
