cod_ine,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia,censo
31164,0.0,0.0,64.0,0.0,0.0,0.0,198.0,134.0,Mélida,Navarra,731.0
31165,31.0,0.0,165.0,0.0,0.0,0.0,748.0,552.0,Mendavia,Navarra,3520.0
31166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mendaza,Navarra,292.0
31167,0.0,0.0,175.0,0.0,0.0,0.0,590.0,415.0,Mendigorría,Navarra,1225.0
31168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metauten,Navarra,262.0
31169,0.0,0.0,42.0,0.0,0.0,0.0,299.0,257.0,Milagro,Navarra,3628.0
31170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirafuentes,Navarra,58.0
31171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miranda de Arga,Navarra,900.0
31172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monreal/Elo,Navarra,514.0
31173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monteagudo,Navarra,1086.0
31174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morentin,Navarra,107.0
31175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mues,Navarra,80.0
31176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murchante,Navarra,4256.0
31177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murieta,Navarra,358.0
31178,0.0,0.0,197.0,0.0,34.0,0.0,789.0,558.0,Murillo el Cuende,Navarra,707.0
